"dimensions" "deviance" "logLik" "AIC" "weight.1" "weight.2" "weight.3" "weight.4" "weight.5" "weight.6" "weight.7" "weight.8" "weight.9" "weight.10" "dimselect" "var.exp.1" "var.exp.2" "var.exp.3" "var.exp.4" "var.exp.5" "var.exp.6" "var.exp.7" "var.exp.8" "var.exp.9" "var.exp.10"
"Treatment.optim.D8.r6.Rdata" 8 3752.72578676009 3133.59648068657 6479.19296137315 13.9721627806866 0.629888762690873 0.42345565536484 0.343274268812348 0.120116874101162 0.00197844527728628 0.00147058343191758 4.9289580210399e-05 2.22044604925031e-16 2.22044604925031e-16 1 0.996384693138101 0.00202501150429902 0.000915199235087247 0.000601426105638804 7.36389889520874e-05 1.99778090871751e-08 1.10377133509353e-08 1.23996667256471e-11 2.51640317628383e-34 2.51640317628383e-34
"Treatment.optim.D8.r7.Rdata" 8 3752.27994635531 3133.37356048418 6478.74712096836 15.2965968987765 1.22607144182752 0.677711871945828 0.11089574452159 0.00916945760541952 0.00413234585934042 0.000449187128587312 6.1320150277236e-05 2.22044604925031e-16 2.22044604925031e-16 1 0.991630204604287 0.00637076603418885 0.00194648154069293 5.21182547525314e-05 3.56325904483852e-07 7.23691427543754e-08 8.55095672597478e-10 1.59355304092205e-11 2.0894912332311e-34 2.0894912332311e-34
"Treatment.optim.D8.r8.Rdata" 8 3566.88588902275 3040.6765318179 6293.3530636358 14.8735344448189 1.97031045693157 1.51424553283478 1.04313025182009 0.753973402904881 0.28722052636544 0.202602660856199 0.162463790846767 2.22044604925031e-16 2.22044604925031e-16 1 0.965176827275884 0.0169374428912937 0.0100039409975665 0.00474739754088835 0.00248022209106664 0.000359922889637282 0.000179088957756372 0.000115157355907407 2.15109192673213e-34 2.15109192673213e-34
"Treatment.optim.D8.r9.Rdata" 8 3505.1869838337 3009.82707922338 6231.65415844676 14.5866763611862 2.35371815588578 1.99624958364607 0.995259110734133 0.859110924256082 0.601497695707599 0.297111314533895 0.140916837330419 2.22044604925031e-16 2.22044604925031e-16 1 0.947778066041361 0.0246775973644014 0.0177510332080799 0.00441231269803597 0.00328770197276318 0.0016116172053248 0.000393217050272293 8.84544597615143e-05 2.19621275902528e-34 2.19621275902528e-34
"Treatment.optim.D9.r1.Rdata" 9 3489.5857745028 3002.02647455793 6222.05294911586 14.8678608650669 2.37158360374898 1.78245708953382 1.04359283607716 0.908420977502671 0.708694304535349 0.519413859061287 0.0652719249648688 0.0231640807928372 2.22044604925031e-16 1 0.950578757850867 0.024186220438421 0.0136624723372142 0.00468331432503929 0.00354866854965815 0.00215977750563765 0.00116016082130899 1.832078044864e-05 2.30739140512507e-06 2.12017436662696e-34
"Treatment.optim.D9.r10.Rdata" 9 4251.58739634072 3383.02728547689 6984.05457095377 11.23834904177 0.00564583147664735 0.0052960817366863 0.00382369107783049 0.00295954948477394 0.00266140400458077 0.0016404687237363 0.00119585966625697 0.000792182578387305 2.22044604925031e-16 1 0.999999246754998 2.52377399790625e-07 2.22077212965315e-07 1.15760457779392e-07 6.93499020609294e-08 5.60810649747766e-08 2.13074044593492e-08 1.13228323453963e-08 4.96872790319549e-09 3.9036879236774e-34
"Treatment.optim.D9.r11.Rdata" 9 3547.51748768827 3030.99233115066 6279.98466230132 16.3465306552345 1.58962389423138 1.28864314199602 1.13976516440553 1.02766808770136 0.468994689631873 0.0458874839231983 0.00434996727365343 1.15837279245879e-05 2.22044604925031e-16 1 0.975308763860168 0.00922315919039924 0.00606116733205238 0.00474156489040075 0.00385475411968817 0.000802835911765551 7.68562925620427e-06 6.90657797599952e-08 4.89764877037443e-13 1.7995809663968e-34
"Treatment.optim.D9.r12.Rdata" 9 3623.92950371423 3069.19833916364 6356.39667832729 14.6137538304428 1.63665659363506 1.01243839829051 0.789694615681741 0.440254644347908 0.252465919132127 0.114966153727461 0.0102167191911311 0.00329728941663497 2.22044604925031e-16 1 0.978922855873885 0.01227835039027 0.00469853114498272 0.00285853324606627 0.000888449579383863 0.000292166497411088 6.05849700841033e-05 4.78462392451219e-07 4.98355242320478e-08 2.25998389737057e-34
"Treatment.optim.D9.r13.Rdata" 9 3482.18070325904 2998.32393893605 6214.6478778721 14.1594846202997 2.46469949222636 1.7754156578548 0.7258189622881 0.557932160448938 0.182191840285534 0.120263610239885 0.000434535662309017 8.10988536844452e-06 2.22044604925031e-16 1 0.951982763739733 0.0288444421595719 0.0149669836591343 0.00250144416443258 0.0014780767468857 0.000157613001011288 6.86756323474536e-05 8.96571733463795e-10 3.12293988416191e-13 2.34107131712531e-34
"Treatment.optim.D9.r14.Rdata" 9 4245.50699291121 3379.98708376213 6977.97416752426 11.2385253631012 0.00537823324420582 0.00381511199348547 0.00302026688808533 0.00282924860509591 0.00265293996742935 0.00183906080632255 0.00143211249958246 0.000624225345700501 2.22044604925031e-16 1 0.999999418326697 2.29013114492264e-07 1.1523798874241e-07 7.22223690491117e-08 6.33757786462292e-08 5.57231851030252e-08 2.67776995938557e-08 1.62381054707898e-08 3.08506191469635e-09 3.90356610438626e-34
"Treatment.optim.D9.r15.Rdata" 9 4251.2117526853 3382.83946364918 6983.67892729836 11.2396513281597 0.00644160143898354 0.00439024806999767 0.00420417174994193 0.00295431516227096 0.00255751035672277 0.00174403904658744 0.00126123517255118 0.000767785532972014 2.22044604925031e-16 1 0.99999921685748 3.28459390352117e-07 1.52571038840999e-07 1.39911973109808e-07 6.90887967021712e-08 5.17760344029394e-08 2.40772227091981e-08 1.25917510633302e-08 4.66631262301168e-09 3.90278325488787e-34
"Treatment.optim.D9.r16.Rdata" 9 4250.53543695757 3382.50130578531 6983.00261157063 11.2387672282354 0.00424282062807634 0.00362614466074642 0.00316025773164083 0.00236041537930902 0.00218634851082074 0.00156837047206497 0.000752703664975015 0.000475340321167315 2.22044604925031e-16 1 0.999999566608478 1.42518683611023e-07 1.04100474838978e-07 7.90692217060084e-08 4.41102308036397e-08 3.78443666139062e-08 1.94742066101106e-08 4.48549648059224e-09 1.78884112028931e-09 3.90339867074443e-34
"Treatment.optim.D9.r17.Rdata" 9 3545.66262374635 3030.0648991797 6278.1297983594 15.1932168457794 1.50947406215079 1.29528524615432 1.13741105527146 0.544737676275211 0.359740564142793 0.205459702826307 0.0243554246421904 0.00338448760771193 2.22044604925031e-16 1 0.975823787593181 0.00963215000733741 0.00709255586856558 0.00546898608294413 0.00125443093581169 0.00054707988971011 0.00017845356944622 2.50762932472439e-06 4.84236792779683e-08 2.08426232771163e-34
"Treatment.optim.D9.r18.Rdata" 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Treatment.optim.D9.r19.Rdata" 9 3543.83814344338 3029.15265902822 6276.30531805644 15.0059759081762 2.18482914859335 1.82058997211034 0.922279001819009 0.809640291803329 0.453172450253917 0.226249841651043 0.000939650044643682 7.73604397870588e-05 2.22044604925031e-16 1 0.958087491250989 0.0203100804107169 0.0141026579628164 0.00361910615600091 0.00278907957846397 0.000873783179386318 0.000217797679442275 3.75672113188628e-09 2.5463291414928e-11 2.09776643029787e-34
"Treatment.optim.D9.r2.Rdata" 9 3506.42547371561 3010.44632416433 6238.89264832867 13.8408115364271 2.56864787239231 1.68470899533226 0.941916842004018 0.480768367011856 0.40257968510427 0.0838717236691883 0.00999534581704061 2.56425046148172e-12 2.22044604925031e-16 1 0.946988725868099 0.0326160108623259 0.0140304463652723 0.00438577980274135 0.00114259802222196 0.000801171349283694 3.47738547096386e-05 4.93875346209004e-07 3.25044321332227e-26 2.43726161858295e-34
"Treatment.optim.D9.r20.Rdata" 9 3789.39009570597 3151.92863515951 6521.85727031903 14.2015723306307 0.537212005109219 0.145926582193577 0.0774959766657844 0.0330053391702268 0.0169229545532298 0.000449285309525579 0.000193568503438783 3.15589474936802e-05 2.22044604925031e-16 1 0.998429357026341 0.00142868307764596 0.000105417643463412 2.97305397629832e-05 5.39278221768384e-06 1.41774086720543e-06 9.9928396615669e-10 1.8548716639808e-10 4.93048343157806e-12 2.44075918880653e-34
"Treatment.optim.D9.r21.Rdata" 9 4251.21344885249 3382.84031173277 6983.68062346555 11.2388196399667 0.00527605216348557 0.00454208810646176 0.00341840628443883 0.00286816754395491 0.00193008132925665 0.00154341712417861 0.00109994790095622 0.000418325915912621 2.22044604925031e-16 1 0.999999399329243 2.20382191318339e-07 1.63331309607786e-07 9.25136236528737e-08 6.51279442155269e-08 2.94923619232518e-08 1.88592737500955e-08 9.57861165907151e-09 1.38544049309447e-09 3.90336161122833e-34
"Treatment.optim.D9.r22.Rdata" 9 3491.69635719856 3003.08176590581 6224.16353181162 15.1108753105514 2.07012167463504 1.76149137297477 1.34786551273663 1.16303719119798 1.03963139600531 0.759202931841589 0.0707339624365018 0.0107625718523927 2.22044604925031e-16 1 0.949201579530368 0.0178143899008938 0.0128985309295343 0.00755217997499075 0.00562297837991648 0.00449301616449973 0.002396044951366 2.07986517512374e-05 4.81516680196437e-07 2.04955538763616e-34
"Treatment.optim.D9.r23.Rdata" 9 3521.50870810032 3017.98794135669 6253.97588271338 14.2476449732742 2.29312108800846 2.12175145963692 0.973047310573737 0.835151893638645 0.580155367034322 0.324016933721682 0.026817852950558 0.00328778468316936 2.22044604925031e-16 1 0.944857995400526 0.0244756564929818 0.0209541183364148 0.00440705312993489 0.0032464693970789 0.00156663924468918 0.000488670124472733 3.34756010283943e-06 5.03137988012526e-08 2.29488445380432e-34
"Treatment.optim.D9.r24.Rdata" 9 3532.69634987298 3023.58176224302 6265.16352448604 13.8923823566298 1.44896134376034 1.10448898146685 1.06143790950014 0.94929967804094 0.557812350412004 0.0652077140251843 0.0476815932518492 0.00397118597780061 2.22044604925031e-16 1 0.971484897599973 0.0105680825387081 0.00614052315424128 0.00567115852226201 0.00453616940597318 0.00156624194089213 2.14032906446172e-05 1.14441651207474e-05 7.93821853586529e-08 2.48177867756762e-34
"Treatment.optim.D9.r25.Rdata" 9 3499.29743675975 3006.8823056864 6231.76461137281 15.2937361614889 2.42115334328072 1.8913778378762 1.59181013128543 1.34276670493787 0.458889754119715 0.22880070128119 0.113560945144847 0.031968508137456 2.22044604925031e-16 1 0.943323474595033 0.0236416643437464 0.0144274655625753 0.010219178462972 0.00727167704667194 0.000849278591693952 0.00021112912947763 5.20105505985462e-05 4.12171723161201e-06 1.98844647656174e-34
"Treatment.optim.D9.r26.Rdata" 9 4252.97127847066 3383.71922654186 6985.43845308372 11.2395274430108 0.00580897047880713 0.00470534991483019 0.00387840727175437 0.00255020324262503 0.00217743626629336 0.00153229237986003 0.000830374270450242 0.000603886034784328 2.22044604925031e-16 1 0.9999993226045 2.67117253407742e-07 1.75261874574262e-07 1.1907221336622e-07 5.14817366832772e-08 3.75313776149795e-08 1.85860407651795e-08 5.45822418572506e-09 2.88677924720376e-09 3.90286970317038e-34
"Treatment.optim.D9.r27.Rdata" 9 3497.9138409107 3006.19050776188 6230.38101552376 14.8227035794496 2.49396412329694 2.33689477267162 1.26067236161404 1.0044636734012 0.62572231487583 0.58281488009722 0.254737128002985 0.0258561941442397 2.22044604925031e-16 1 0.935789279261116 0.0264913213744139 0.0232595619905606 0.00676904936351553 0.00429726056454557 0.00166757933458684 0.00144671998439956 0.000276380701047797 2.847425814469e-06 2.09992444336588e-34
"Treatment.optim.D9.r28.Rdata" 9 3476.8206359092 2995.64390526113 6209.28781052226 14.4081727248548 2.91318185397409 1.65676349964796 1.2821830634783 0.518531916929036 0.400355635702549 0.210868032962845 0.0893720668773812 0.000105568420882096 2.22044604925031e-16 1 0.939547652024773 0.0384092822341787 0.012422872709122 0.00744048201271181 0.00121689186032921 0.000725425623923133 0.000201243792396741 3.6149692126116e-05 5.04392998981e-11 2.23142066229563e-34
"Treatment.optim.D9.r29.Rdata" 9 3573.81587463304 3044.14152462305 6306.28304924609 12.6904024305159 1.64936759078036 1.16373593160536 0.759750489593845 0.731061651878021 0.268443706371635 0.0943774334312347 0.0416118822107866 0.00198049574548482 2.22044604925031e-16 1 0.968318798030048 0.0163569560745097 0.00814285050800767 0.003470639868318 0.00321347984941011 0.000433285371782185 5.3555477941484e-05 1.04112360951886e-05 2.35838878898518e-08 2.96447658946172e-34
"Treatment.optim.D9.r3.Rdata" 9 3580.52959154872 3047.49838308089 6312.99676616178 14.8507447174022 2.68195817210015 1.66936426111475 0.758683747916875 0.435617610068489 0.285540405278056 0.0622463225083829 0.00677667888669227 0.000181208280681941 2.22044604925031e-16 1 0.953190755260712 0.0310876115636762 0.0120444113489772 0.00248773959313984 0.000820151743125018 0.000352385881120828 1.67459871393041e-05 1.9848019152882e-07 1.41918638392129e-10 2.13090361999926e-34
"Treatment.optim.D9.r30.Rdata" 9 3605.58981493508 3060.02849477407 6338.05698954814 14.8658523958211 1.93813079775868 1.0734124918319 0.473768663169097 0.288649272643501 0.19239361513266 0.0387891187204803 0.00072963309073999 7.12342549113076e-05 2.22044604925031e-16 1 0.976773933905445 0.0166027716332912 0.00509269560781937 0.000992080907620529 0.000368260691066549 0.000163604686249324 6.65019307188109e-06 2.35300837602628e-09 2.24280853949481e-11 2.17918890856445e-34
"Treatment.optim.D9.r31.Rdata" 9 3532.65417254926 3023.56067358116 6265.12134716231 14.315124572136 1.81580910552606 1.47253297542336 1.01488467456503 0.83150383711722 0.148013615838072 0.0610244028982269 0.0024097626000762 0.000584183893567962 2.22044604925031e-16 1 0.966000271702759 0.0155427322063013 0.0102215567287421 0.00485534812632627 0.00325923368794918 0.000103273839055653 1.75547262987308e-05 2.73738261526828e-08 1.60874104758586e-09 2.32416756556983e-34
"Treatment.optim.D9.r32.Rdata" 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Treatment.optim.D9.r33.Rdata" 9 3489.86565567896 3002.16641514601 6222.33283029201 14.8832189097144 2.58498749204222 1.74516376218064 1.63874426109213 1.30119594870425 0.615368825533597 0.170429765721974 0.0215614089249875 0.0119056153348679 2.22044604925031e-16 1 0.938503594108028 0.0283112531390498 0.0129037093948306 0.0113779643450256 0.00717344224012495 0.00160440195788693 0.000123064585964821 1.96968362095775e-06 6.00545468188754e-07 2.08892405887858e-34
"Treatment.optim.D9.r34.Rdata" 9 3699.63731533141 3107.05224497223 6432.10448994447 13.8312832979571 1.10416792578433 0.803725176839954 0.422117249805773 0.00524748375389329 0.00281900251572871 0.00152444681541025 0.000797283149650916 0.000124104987041325 2.22044604925031e-16 1 0.989431570417027 0.00630566747602859 0.00334099600038095 0.000921567201453442 1.42417387661915e-07 4.11009383243534e-08 1.20194712978295e-08 3.28765305966782e-09 7.96598119884767e-11 2.55000634396866e-34
"Treatment.optim.D9.r35.Rdata" 9 3500.55468134861 3007.51092798083 6233.02185596167 14.0947768727675 2.17328127732105 1.60582255250028 0.516850650498592 0.405543547892422 0.277460988291333 0.130263548657752 0.026121699302903 0.0139880127782022 2.22044604925031e-16 1 0.962089148923732 0.0228734030803761 0.0124880322602835 0.00129368648304882 0.000796478209466387 0.000372823057541375 8.21759467513867e-05 3.30446957600449e-06 9.47569223882315e-07 2.38769778768401e-34
"Treatment.optim.D9.r36.Rdata" 9 3516.33221627711 3015.39969544508 6248.79939089017 13.4112212911075 1.90025606692755 0.948471762423817 0.553626618708662 0.423265519006294 0.309235986996659 0.10901217272876 0.00318200309448747 1.2142443703058e-06 2.22044604925031e-16 1 0.97240689045592 0.0195225087381088 0.00486362611637045 0.00165708694767331 0.000968583689044546 0.000517001053182524 6.424825871242e-05 5.47409796928504e-08 7.97119746116593e-15 2.66558061428077e-34
"Treatment.optim.D9.r37.Rdata" 9 3516.56930280474 3015.5182387089 6249.0364774178 15.093251272982 2.67941627783102 1.48464628385299 0.743014667213925 0.297196986806838 0.171196837138942 0.154916025628546 0.118340929152878 0.00159662711514996 2.22044604925031e-16 1 0.957581891011106 0.030178017277021 0.00926523226904281 0.0023206256793583 0.000371277921215126 0.000123197471251855 0.000100879521412005 5.88681339727883e-05 1.07156204155591e-08 2.07248201722146e-34
"Treatment.optim.D9.r38.Rdata" 9 3486.64247152606 3000.55482306956 6219.10964613912 14.783914359406 2.61390803362901 1.59917214737922 1.06142839406606 0.738131537418446 0.377415461363601 0.180263380515969 0.0376093494839764 0.0053708534100722 2.22044604925031e-16 1 0.951098233964968 0.0297322041492952 0.011128507768387 0.00490261626186158 0.00237090428661479 0.000619848956547775 0.000141403943564866 6.15514293181575e-06 1.2552582871064e-07 2.14549224960367e-34
"Treatment.optim.D9.r39.Rdata" 9 3626.6219139404 3070.54454427673 6359.08908855346 13.7110582733241 1.07170247776207 0.869947047544504 0.732293173245008 0.391596665971459 0.311788460321113 0.0354174368154768 0.00751100153353611 0.000378747492250949 2.22044604925031e-16 1 0.985874842057035 0.00602321409701879 0.00396885715268939 0.0028122232985132 0.000804188395977667 0.000509800087561217 6.57830622854528e-06 2.95852696738515e-07 7.52279735091997e-10 2.5855937061095e-34
"Treatment.optim.D9.r4.Rdata" 9 3500.70031784805 3007.58374623055 6233.16749246111 15.4054607808295 2.12843404635235 1.78438751115679 1.20370354048376 1.0262836995348 0.556454410826963 0.354349721086244 0.215612943549155 0.00142430986739524 2.22044604925031e-16 1 0.956866974081917 0.0182651218774702 0.0128375021660648 0.00584172697932347 0.0042465578234853 0.00124842184238007 0.00050625155529225 0.000187435494860488 8.17920599229626e-09 1.98784551781219e-34
"Treatment.optim.D9.r40.Rdata" 9 3580.76289847245 3047.61503654275 6313.23007308551 14.4050203655237 2.0758402014508 1.55008540190092 0.753514827564643 0.107611514064907 0.0414748022999779 0.019788833447726 0.00484575195480994 0.00057659234859108 2.22044604925031e-16 1 0.966045409834951 0.0200612331306422 0.011186160352601 0.00264334222524636 5.39122269721538e-05 8.00826502325568e-06 1.82309867173346e-06 1.09318118245876e-07 1.54777396816036e-09 2.29535698667498e-34
"Treatment.optim.D9.r41.Rdata" 9 3513.62004844486 3014.04361152896 6246.08722305792 14.5517551889333 1.80455559037743 1.44994579546593 1.06234152582509 0.94750006281684 0.835878604079615 0.272273982495878 0.00473336101745466 3.61168441113839e-05 2.22044604925031e-16 1 0.962903542995621 0.0148078687278322 0.00955994863910015 0.00513192547506676 0.00408235266792078 0.00317715529220153 0.000337104315774937 1.01880550889645e-07 5.93159669417829e-12 2.24198383054814e-34
"Treatment.optim.D9.r42.Rdata" 9 3484.14922546647 2999.30820003976 6216.61640007953 14.5316868363865 2.6131815681969 2.19985411120412 1.03751484420958 0.911808887358114 0.429656689734971 0.372759792902388 0.0808056964603713 2.31903320666086e-07 2.22044604925031e-16 1 0.938216433308072 0.0303396207657946 0.0215010038187527 0.00478255104000856 0.00369384457065833 0.000820189361143517 0.000617346654475805 2.90104810941683e-05 2.38937827294521e-16 2.1905412024756e-34
"Treatment.optim.D9.r43.Rdata" 9 3578.86164419526 3046.66440940416 6311.32881880832 13.80450750814 1.71681420936518 1.21740503812663 1.02140279174275 0.479890834140408 0.413714738649701 0.0620923325413528 0.016259010424647 5.07556466276772e-06 2.22044604925031e-16 1 0.97007594646167 0.0150041189950621 0.00754456302756486 0.0053107759844091 0.00117232711948918 0.000871296335605471 1.96263640818176e-05 1.34571198599472e-06 1.31139230719737e-13 2.50983026819448e-34
"Treatment.optim.D9.r44.Rdata" 9 4249.95954551091 3382.21336006198 6982.42672012396 11.2393736090234 0.00582951535226343 0.0041553321491491 0.00380517132776467 0.00293959766179229 0.002494334463346 0.00189732784020804 0.00134886190515974 0.000553057280869281 2.22044604925031e-16 1 0.999999316695755 2.69017410671015e-07 1.36686925689927e-07 1.14620927602032e-07 6.84055397490489e-08 4.92521124086968e-08 2.84970724249897e-08 1.44029172761834e-08 2.42133966059249e-09 3.90297651846795e-34
"Treatment.optim.D9.r45.Rdata" 9 3655.80557734827 3085.13637598066 6388.27275196132 14.2558775833121 1.91437080753658 1.08443718866537 0.395806855928907 0.11730138105335 0.00386429257439612 0.00206220804985666 0.000955035246799483 3.47110150024001e-05 2.22044604925031e-16 1 0.975935310665965 0.0175988886305693 0.00564731381656743 0.000752315036163562 6.60753340704766e-05 7.1708909437755e-08 2.04219906252484e-08 4.37997787829584e-09 5.78585763674333e-12 2.36762854770553e-34
"Treatment.optim.D9.r46.Rdata" 9 3608.66226600407 3061.56472030857 6341.12944061713 14.8608657797566 1.57336361896841 1.49344179652978 1.16391471739132 0.32778628064673 0.28150912641074 0.0833138601302662 0.00165376149560368 0.000181711939505855 2.22044604925031e-16 1 0.972460643964245 0.0109003895362592 0.00982110635186626 0.00596521539824728 0.000473113516332019 0.000348954472394642 3.05645724025813e-05 1.2042857926281e-08 1.45395424055374e-10 2.17102218637898e-34
"Treatment.optim.D9.r47.Rdata" 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Treatment.optim.D9.r48.Rdata" 9 3860.13072473201 3187.29894967253 6592.59789934506 12.5746234876313 0.0498352052726417 0.00545417056828331 0.00485746727264493 0.00345350299392114 0.00244272418802037 0.00155634004172864 0.000854803591456439 0.00069190030028018 2.22044604925031e-16 1 0.999983820163502 1.57063581260275e-05 1.88131025918377e-07 1.49218530651885e-07 7.54262760900085e-08 3.77356520255607e-08 1.53183495381879e-08 4.62099681463384e-09 3.0275409841798e-09 3.11805264652763e-34
"Treatment.optim.D9.r49.Rdata" 9 3477.59891667348 2996.03304564327 6210.06609128654 14.828289701214 2.28356084392416 1.92606227628135 1.12677097753382 1.04767211801988 0.733510196065 0.593413137353528 0.230816588447771 0.0374411149612285 2.22044604925031e-16 1 0.947282726451297 0.0224658403693116 0.0159822582538702 0.00546976663833429 0.00472877081167078 0.00231798063631571 0.00151709161175227 0.000229525810132166 6.03941731562445e-06 2.12411460208197e-34
"Treatment.optim.D9.r5.Rdata" 9 3600.66843491721 3057.56780476513 6333.13560953027 13.6336078133332 1.84738815948745 1.59945100105935 1.15258665318256 0.20310851993975 0.120541654733468 0.0287692866910135 0.0134117736853621 0.00250622311677737 2.22044604925031e-16 1 0.961929934675414 0.0176619299413534 0.013239260463521 0.00687494168321949 0.000213490290964668 7.51962432515199e-05 4.28331519997613e-06 9.30881241980275e-07 3.25058337019597e-08 2.55153950702796e-34
"Treatment.optim.D9.r50.Rdata" 9 3520.36408337546 3017.41562899426 6252.83125798852 14.9115745636283 2.69384417587098 1.76315652252312 0.946192090657708 0.782960940766315 0.521569952028273 0.258977339535437 0.0209089971596224 0.0014366407456701 2.22044604925031e-16 1 0.94793259819928 0.0309368000549383 0.0132529385883543 0.00381670923883066 0.00261342862500536 0.00115972648744924 0.000285926217791526 1.86378948231867e-06 8.79886812421854e-09 2.10189443481824e-34
"Treatment.optim.D9.r6.Rdata" 9 3499.17241490637 3006.81979475971 6231.63958951943 15.3404061433311 2.78236510255423 1.71844756261301 1.49306387301374 1.12456108534114 1.0126306943022 0.284260751879586 0.185723825531013 0.0115094092124323 2.22044604925031e-16 1 0.938843435464401 0.0308850062403197 0.011781267773787 0.0088935721470711 0.00504528333044667 0.00409092608658275 0.000322368990358919 0.000137611490725999 5.28476306642144e-07 1.96697984172518e-34
"Treatment.optim.D9.r7.Rdata" 9 3541.94189376601 3028.20453418953 6274.40906837907 15.0065212421861 2.0727436240464 1.60389828229159 1.34862425094774 0.648986533421944 0.269682494257034 0.106132474755205 0.0542093303294185 2.65659221467899e-05 2.22044604925031e-16 1 0.960767926811483 0.0183294577744319 0.0109751909896054 0.00775961853545844 0.00179692442693367 0.000310287267248505 4.80568194106994e-05 1.25373724169636e-05 3.01098251234031e-12 2.1034824501053e-34
"Treatment.optim.D9.r8.Rdata" 9 3628.55592628734 3071.5115504502 6361.0231009004 14.3856706171983 1.47395437844695 1.17775729116172 0.363107095422299 0.146178059860775 0.0953539078471061 0.0601996465377225 0.0226018342404838 4.53330413522889e-07 2.22044604925031e-16 1 0.982313420001257 0.0103123569190108 0.00658417637100704 0.000625834245263267 0.000101427154036152 4.31585500074307e-05 1.72019521564728e-05 2.42480726122264e-06 9.75482686676064e-16 2.34029337805829e-34
"Treatment.optim.D9.r9.Rdata" 9 3581.49637480459 3047.98177470883 6313.96354941765 14.3221228914962 2.28259925037601 1.51343771081441 0.31181839749112 0.270058746226005 0.0390294991729891 0.0234139360258174 0.00173317172066238 4.43008517733046e-06 2.22044604925031e-16 1 0.963942071277935 0.0244847393036727 0.0107637907435243 0.000456919417269101 0.000342730407915007 7.15850117527281e-06 2.57623216660787e-06 1.41162497089781e-08 9.22274703250996e-14 2.31694964190686e-34
"Treatment.optim.D10.r1.Rdata" 10 3526.59885886407 3020.53301673857 6261.06603347713 14.0340987053811 2.0404881796425 1.670425716285 1.14996039619605 0.335501060402293 0.201566273336454 0.027244141358303 0.00136905165065078 1.38510430398583e-05 3.13916892311517e-17 1 0.958954118064965 0.020272016062948 0.0135857340835423 0.00643864592158788 0.00054804544106319 0.000197817408415853 3.61389079664261e-06 9.12574736090297e-09 9.3410077548324e-13 4.79797684505942e-36
"Treatment.optim.D10.r10.Rdata" 10 4251.61320834571 3383.04019147938 6986.08038295876 11.2383490417699 0.00564583147664745 0.00529608173668646 0.00382369107783052 0.0029595494847742 0.00266140400458078 0.00164046872373605 0.00119585966625703 0.000792182578387155 0.000325584438585929 1 0.999999245915689 2.52377399578812e-07 2.22077212778938e-07 1.15760457682235e-07 6.93499020027358e-08 5.60810649277079e-08 2.13074044414594e-08 1.13228323358941e-08 4.96872789902332e-09 8.39309074705615e-10
"Treatment.optim.D10.r11.Rdata" 10 3637.83383964468 3076.15050712887 6372.30101425774 14.3340443987199 1.38567726513831 0.846280611194571 0.621514118907177 0.19156763202515 0.125514036732464 0.0377952863081595 0.00118899434333482 0.000234326577825456 9.54500484974235e-17 1 0.985247745688056 0.00920729678437352 0.00343428822844414 0.00185229415824208 0.000175975505356834 7.55427088609869e-05 6.84988433704305e-06 6.77902969171507e-09 2.63300121306177e-10 4.36878091140827e-35
"Treatment.optim.D10.r12.Rdata" 10 3551.79458192294 3033.130878268 6286.261756536 13.2212208290977 1.77366509177568 0.651031545397386 0.612158891693337 0.476086597483914 0.247766512533166 0.0643586660625543 0.0400909935760901 0.00466668890970955 7.54414742354701e-17 1 0.976327576502844 0.0175709674837572 0.00236731747010819 0.00209305558512602 0.0012659727253822 0.00034287644723793 2.31348403061406e-05 8.97730699526103e-06 1.21638243406242e-07 3.17887002351163e-35
"Treatment.optim.D10.r13.Rdata" 10 3613.13581775685 3063.80149618495 6347.60299236991 14.0820928265967 0.92330727842007 0.794559007339812 0.544717223294576 0.21635878180939 0.15370291056233 0.0148610540498582 0.00212193381448408 0.000161619824231715 5.488144877908e-16 1 0.990751247410789 0.00425914808776017 0.00315415137905728 0.00148242399823514 0.000233872564175696 0.000118030543039606 1.10339103161036e-06 2.24954087840677e-08 1.30502695640619e-10 1.50480892120598e-33
"Treatment.optim.D10.r14.Rdata" 10 4245.48351576069 3379.97534518687 6979.95069037375 11.2385253631012 0.00537823324420594 0.00381511199348516 0.00302026688808522 0.00282924860509597 0.00265293996742922 0.00183906080632248 0.00143211249958271 0.000624225345701146 9.71556266211686e-05 1 0.999999418251963 2.29013114475159e-07 1.1523798873378e-07 7.22223690437089e-08 6.33757786414958e-08 5.57231850988554e-08 2.67776995918525e-08 1.6238105469582e-08 3.08506191447216e-09 7.473378901732e-11
"Treatment.optim.D10.r15.Rdata" 10 3549.84131233516 3032.15424347411 6284.30848694822 14.6859774167948 2.44998164848133 1.49171851732196 1.10000428448482 0.828080292962491 0.462188117021695 0.358519237098064 0.115823443026364 0.00585362141016375 2.87111800888615e-18 1 0.953665070556012 0.0265409110665015 0.00983929373394054 0.00535030964983682 0.0030320409508272 0.000944556008651865 0.000568348988428802 5.93175364548951e-05 1.51509346560597e-07 3.64495566901012e-38
