"dimensions" "deviance" "logLik" "AIC" "weight.1" "weight.2" "weight.3" "weight.4" "weight.5" "weight.6" "weight.7" "weight.8" "weight.9" "weight.10" "dimselect" "var.exp.1" "var.exp.2" "var.exp.3" "var.exp.4" "var.exp.5" "var.exp.6" "var.exp.7" "var.exp.8" "var.exp.9" "var.exp.10"
"Control.optim.D9.r49.Rdata" 9 53937.6911100793 29216.103247373 58650.206494746 25.9898827988742 2.6218602384079 2.20188604512468 1.94600840797613 1.08151742938322 0.00393994374264099 0.00254855891464272 0.00111144168266873 0.00025116984030202 2.22044604925031e-16 1 0.975902578578178 0.00993154690644507 0.0070046671228749 0.00547125867374932 0.00168991503155626 2.24273450485685e-08 9.38398226917617e-09 1.78472449302736e-09 9.1144990144952e-11 7.12325143660047e-35
"Control.optim.D9.r5.Rdata" 9 52804.8481306975 28649.6817576821 57517.3635153642 19.2089214214204 2.46911579118293 2.25890365606879 1.78432587873692 0.404077769208937 0.0240086406303511 0.0223651403133963 0.0116319860412316 0.000862787934681175 2.22044604925031e-16 1 0.962069503987649 0.0158958370645819 0.0133044187362557 0.00830135214377794 0.000425726225504261 1.50291919254838e-06 1.30419863961926e-06 3.52783474511457e-07 1.94092437899596e-09 1.28552622115262e-34
"Control.optim.D9.r50.Rdata" 9 50875.9948597406 27685.2551222037 55588.5102444073 29.4734189105707 12.531646169965 8.4412200722476 3.13742487172532 2.46204283345145 1.50002702123126 0.836176587308219 0.687442935928593 0.206940780100419 2.22044604925031e-16 1 0.778146243918028 0.140674843283936 0.0638279120177877 0.00881752829394221 0.00542989461061305 0.00201557218597922 0.000626319882129774 0.000423324592440005 3.83612151444826e-05 4.41652448746588e-35
"Control.optim.D9.r6.Rdata" 9 54874.7129029681 29684.6141438174 59587.2282876348 26.6279258522139 1.53047625771662 1.27516206895471 1.116852878378 0.606075777093547 0.00550680641059746 0.00306519408923099 0.00104010008128458 0.000728271064085214 2.22044604925031e-16 1 0.992187385300879 0.00327772275955914 0.00227535829994819 0.00174546425268629 0.000514011549243559 4.24344562773362e-08 1.31472518387857e-08 1.51380272903774e-09 7.42172969080759e-10 6.8992117447364e-35
"Control.optim.D9.r7.Rdata" 9 52528.5152764659 28511.5153305663 57241.0306611326 20.6339770281416 5.43654162820846 2.09329066095593 1.65973191215194 1.19907024315101 0.756587831981328 0.214804065430451 0.0417531558088085 0.00609295634580595 2.22044604925031e-16 1 0.916577606526318 0.063628076236643 0.00943327355867034 0.00593033525751102 0.00309522773255099 0.00123231592784952 9.93318102933215e-05 3.75302942445523e-06 7.99207388518513e-08 1.06141154721664e-34
"Control.optim.D9.r8.Rdata" 9 52265.5642205501 28380.0398026084 56978.0796052169 29.4214057646721 3.12374135514955 2.2826571541854 1.45822836202994 1.20915188612234 0.993427959249542 0.259483098592827 0.0185372877348349 3.96827297410792e-05 2.22044604925031e-16 1 0.97784606694941 0.0110228472334515 0.00588606465551553 0.00240212020241601 0.00165160188304759 0.0011148499314096 7.60609603964505e-05 3.88182574669417e-07 1.77888032852094e-12 5.56960127035214e-35
"Control.optim.D9.r9.Rdata" 9 54780.0871427886 29637.3012637276 59492.6025274553 22.1741555496405 1.31205084421113 1.02575393585367 0.970674729083177 0.00364542307737926 0.00213558554480205 0.00178858695977851 0.00073701642328117 0.000258185650440782 2.22044604925031e-16 1 0.992499370745744 0.00347486063073641 0.002123843172547 0.0019018817320877 2.68245186603941e-08 9.20597954862165e-09 6.45737756904401e-09 1.09645393805227e-09 1.34555130871401e-10 9.95214079757755e-35
"Control.optim.D10.r1.Rdata" 10 52209.2292408636 28351.8723127652 56923.7446255303 27.1617395423877 3.40917505664437 2.66833387841841 2.13082417214035 1.43367183651023 1.37929481480293 0.82247859689378 0.265841344984944 0.0205666471889238 3.13754415156356e-16 1 0.963449710262589 0.015177928205022 0.00929810037533517 0.00592937774892188 0.00268419088659098 0.00248443761993502 0.000883411605203966 9.22909126623182e-05 5.52383739407065e-07 1.28556364267199e-34
"Control.optim.D10.r10.Rdata" 10 52100.1292154211 28297.3223000439 56814.6446000878 22.864771827931 4.35542360558918 2.38722122253701 1.50542406392404 1.06106322384949 0.8394116470112 0.0326152674395869 0.00274394381359425 0.000967090940097155 6.2987483297175e-17 1 0.947845813160087 0.0343925797953485 0.0103321162953082 0.00410886299168716 0.00204120431124654 0.00127747948364704 1.92861633318845e-06 1.36506829844937e-08 1.69565924432558e-09 7.19303982450301e-36
"Control.optim.D10.r11.Rdata" 10 54983.9880289263 29739.2517067965 59698.503413593 24.3580820679695 2.77039658942066 1.31703296430501 0.88970044722451 0.513828153764165 0.025075593406987 0.00317795919805106 0.00019277990910872 2.22787389141789e-06 8.19289484896601e-17 1 0.982666099310914 0.0127117014024015 0.00287285088960939 0.00131101425139531 0.000437275946007821 1.04141117475239e-06 1.67269372982724e-08 6.15521655900745e-11 8.22055241851129e-15 1.1117177938799e-35
"Control.optim.D10.r12.Rdata" 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Control.optim.D10.r13.Rdata" 10 52344.3135233069 28419.4144539868 57058.8289079736 24.7876621179859 3.76595149890062 1.74983237418241 1.57414365999951 0.88626262895219 0.414547176099265 0.285466883854262 0.105840558840448 0.005650800938769 7.74800944915314e-17 1 0.967298089587698 0.0223274250308982 0.00482038902916724 0.00390101772755046 0.00123655679525262 0.000270543507958132 0.000128292321351768 1.76357300852999e-05 5.02700378324869e-08 9.45081970612991e-36
"Control.optim.D10.r14.Rdata" 10 51753.0021868327 28123.7587857497 56467.5175714994 22.6101868606511 5.7713111019918 4.81154800347917 1.59104036247983 1.25666458988519 0.721214394588285 0.669781528641888 0.0786761983027082 0.0274706349275028 1.94967575503071e-16 1 0.892547122392036 0.0581529595691989 0.0404196451995474 0.00441962320841714 0.00275715769729108 0.000908137528860312 0.000783229765168798 1.0807110290124e-05 1.31752918974607e-06 6.63663041774613e-35
"Control.optim.D10.r15.Rdata" 10 52618.4263267871 28556.4708557269 57332.9417114538 24.9927001342713 3.42745288140105 2.46295699378583 1.62138222140569 0.962989544935788 0.201821677161859 0.0391290125226555 0.0144907927137521 1.59701813938074e-06 1.34055991772756e-16 1 0.966856465638591 0.0181835483209596 0.00938964787723157 0.00406917588498365 0.00143541933865472 6.30479936283935e-05 2.36991857448048e-06 3.25027372401168e-07 3.94780185557269e-15 2.78168602610077e-35
"Control.optim.D10.r16.Rdata" 10 53688.3780560052 29091.446720336 58402.8934406719 26.4824861245421 2.11015326804986 1.54034801945314 1.00647868828605 0.817763500782767 0.683813448394654 0.0212027296209234 0.000636181302763495 1.58165294429038e-05 6.11751506713631e-14 1 0.987364155253526 0.00626884961546606 0.00334039295423355 0.00142616251268593 0.000941489098206041 0.00065831708362812 6.32912102643294e-07 5.69798959998940e-10 3.5219423128495e-13 5.26877855009562e-30
"Control.optim.D10.r17.Rdata" 10 56516.163123806 30505.3392542364 61230.6785084727 26.049789418388 0.932612376200096 0.0105955948445193 0.00842392131378486 0.00691334122416465 0.00402405641896343 0.00272793519186909 0.000953047839637587 0.000313152436886215 2.2391996909915e-05 1 0.998719542689629 0.00128008103463641 1.65228819890765e-07 1.04439243507705e-07 7.03414149984557e-08 2.38321507037552e-08 1.09522465373992e-08 1.33679408982256e-09 1.44326707952021e-10 7.3793951317489e-13
"Control.optim.D10.r18.Rdata" 10 51205.6880994453 27850.101742056 55920.203484112 22.6587247259851 13.2108991106484 3.47479393162632 2.4785945519054 2.09074198935759 1.27604257227053 1.15241272998757 0.807707666293046 0.0518444687511578 1.27808362033996e-16 2 0.718925644478066 0.244386831430884 0.0169071792674372 0.00860248710426012 0.00612088093651972 0.0022800447794024 0.00185964112910765 0.000913527149130756 3.76372519252086e-06 2.28734454025769e-35
"Control.optim.D10.r19.Rdata" 10 52991.7972649147 28743.1563247907 57706.3126495814 24.8795067035169 3.96328721632238 1.68839347841134 0.747959716402736 0.678782930738573 0.419779277733286 0.130229285737897 0.00746684742290316 1.26575742779046e-07 2.09043209360291e-16 1 0.969046764219179 0.0245907796530327 0.00446281143662736 0.000875825573093675 0.000721311789642585 0.000275869188486405 2.65508557134424e-05 8.72842248773538e-08 2.50820006421232e-17 6.84121649277206e-35
"Control.optim.D10.r2.Rdata" 10 50945.2001512518 27719.8577679592 55659.7155359185 24.3103754345737 5.07941674954368 4.89762946924136 1.48977795202167 1.3638487117776 1.0027832873038 0.647888882327765 0.334242427107978 0.00450441243550017 8.08515154334621e-17 1 0.914288369827077 0.0399142117604152 0.0371083560107305 0.00343354662299804 0.00287761215505695 0.00155565768284047 0.000649383005412725 0.000172831546563917 3.13889046784038e-08 1.01129111722396e-35
"Control.optim.D10.r20.Rdata" 10 55785.9217985506 30140.2185916087 60500.4371832173 22.7179318177075 2.79713897485312 1.31925847523198 1.13086970499553 0.46545568363459 0.216967892183033 0.00821774204705289 0.000936013944833909 0.000187750947014727 2.19757341147534e-16 1 0.978932386980911 0.014840317848508 0.00330122328036873 0.0024257176771491 0.000410933728831888 8.92906641211074e-05 1.2809144437954e-07 1.66180381358821e-09 6.68620034903227e-11 9.16013548344026e-35
"Control.optim.D10.r21.Rdata" 10 57663.633041801 31079.0742132339 62378.1484264677 21.2826682626149 0.00714255677263568 0.00522761715283993 0.00422940659866594 0.00313132068938101 0.00210597061500397 0.00202116217663904 0.00120682198276018 0.000762402535878479 0.000489850739172379 1 0.999999742058838 1.12630273523307e-07 6.03330506446516e-08 3.94917713393158e-08 2.16472549302143e-08 9.79157040239533e-09 9.01882710699687e-09 3.21539373727166e-09 1.28326515252164e-09 5.29755253374496e-10
"Control.optim.D10.r22.Rdata" 10 50983.1381943201 27738.8267894934 55697.6535789868 34.2646103096185 6.22908666950626 4.20712402900729 3.38236723469984 1.60390610989618 1.42487713454134 1.20160794364725 0.654866653770994 0.383515648564101 9.90639377011427e-17 1 0.940282925181867 0.0310753266821652 0.0141754739042849 0.00916238365562838 0.00206027332379827 0.00162600467651335 0.00115635860692066 0.000343457266128229 0.00011779670269437 7.85955811222218e-36
"Control.optim.D10.r23.Rdata" 10 51937.5490976743 28216.0322411705 56652.064482341 20.2914064521325 2.2367466349842 2.04287030534326 1.58529934703046 1.36908064204223 1.06575131492853 0.0820199118868785 0.0249283671832262 0.0156155602456812 2.42156121750373e-16 1 0.965512063804556 0.0117318631789487 0.00978622046789756 0.00589326493690611 0.00439532976219136 0.00266345374167512 1.57750956398983e-05 1.45720640050085e-06 5.71805784620205e-07 1.37506842362874e-34
"Control.optim.D10.r24.Rdata" 10 51857.5823089765 28176.0488468216 56572.0976936432 27.2989239481266 13.9420476780027 3.0849508182156 1.68924148488683 1.23382280811181 0.647558868780557 0.489708492941142 0.0434044085136498 5.27970582218357e-07 4.682862322934e-17 2 0.781029133205933 0.203717953026382 0.00997407583529043 0.00299060912006233 0.00159544473449961 0.000439475519319277 0.000251334118874737 1.97443963823592e-06 2.92143095329548e-16 2.29825892760715e-36
"Control.optim.D10.r25.Rdata" 10 51933.2653097632 28213.890347215 56647.7806944299 34.8716732372396 8.6987604379524 1.97533394333821 1.29801401414397 1.1141836720804 0.172144141980371 0.117698448711523 0.103842442323912 6.90431133698274e-05 3.2929597187121e-16 1 0.936430094778892 0.0582699346146642 0.00300476728804707 0.00129744379176534 0.000955968030906379 2.28199288623658e-05 1.06677116247384e-05 8.30385156656077e-06 3.6708828351411e-12 8.35031052388182e-35
"Control.optim.D10.r26.Rdata" 10 51308.8003737683 27901.6578792175 56023.315758435 21.6022727788592 4.44257765947844 4.27232633899852 3.68725409637392 1.56735852436229 1.50719760586705 0.680249568015424 0.0462190531312555 0.00735243388447999 3.6555837534252e-16 1 0.891527817004198 0.0377056180159086 0.0348710355049737 0.0259741976169433 0.00469323939323361 0.00433986677762671 0.000884041303321613 4.08110806674888e-06 1.03275727422113e-07 2.55299217623015e-34
"Control.optim.D10.r27.Rdata" 10 51455.9253210935 27975.2203528801 56170.4407057602 21.2045943173427 3.49805021575502 2.67061886287908 2.13295055657997 1.84154122532284 1.25132787243692 0.964034809261503 0.295390340678583 0.000787672349582983 4.8167079127174e-17 1 0.937664031828167 0.0255175750234774 0.0148734303930472 0.00948743683746028 0.007072129622908 0.00326534864023208 0.00193808469657797 0.000181961664296105 1.29383388688142e-09 4.83824597101289e-36
"Control.optim.D10.r28.Rdata" 10 51534.5294151013 28014.522399884 56249.044799768 18.1973950082959 5.5019071442254 2.62755926288767 1.87944427912663 1.65429892564592 1.06435748394912 1.00971670454208 0.0450431322676896 0.00727925561649347 1.98657570154963e-16 1 0.878966708414506 0.0803490034093465 0.018325634545274 0.00937589835313741 0.00726410238556066 0.00300696946411275 0.00270615746643095 5.38531545838716e-06 1.40646173780118e-07 1.04752457361347e-34
"Control.optim.D10.r29.Rdata" 10 51795.5921937442 28145.0537892055 56510.107578411 22.4656739341139 2.66004434205252 1.98658888096312 1.53533809358808 1.38018661261646 0.690086509537016 0.522040650503365 0.107725205145846 0.00684910546102023 1.117133264861e-16 1 0.969188858092603 0.0135877410839787 0.0075785393689167 0.00452665672200307 0.00365801204696573 0.000914484997837871 0.000523333040404067 2.22845654573739e-05 9.00818335069947e-08 2.39651128416731e-35
"Control.optim.D10.r3.Rdata" 10 52838.7671467515 28666.6412657091 57553.2825314182 26.0116897423034 3.08833138722101 2.56338415188429 1.61432946741708 1.31702719855084 0.351204167509767 0.029269532781611 0.0268718906722756 0.000211465333905132 4.74763906488744e-16 1 0.97048939241774 0.013680483696017 0.00942499334560657 0.00373798893031838 0.00248795860411296 0.000176918392157791 1.22881142993103e-06 1.03573847666962e-06 6.41404536453724e-11 3.23302491653823e-34
"Control.optim.D10.r30.Rdata" 10 51999.9341754659 28247.2247800663 56714.4495601326 24.9074228729653 3.61476837391452 2.53949842944673 2.41873819035514 2.19688740660491 1.62506486357357 1.08981195253123 0.00270665234328499 6.51696483769833e-06 7.07647369913591e-17 1 0.948012346028903 0.0199672084909052 0.00985490182137331 0.00893993021393585 0.00737516945858974 0.00403550421669159 0.00181492857460668 1.11949293572331e-08 6.49003681550249e-14 7.65226847605435e-36
"Control.optim.D10.r31.Rdata" 10 52939.5701950978 28717.0427898822 57654.0855797645 21.4029968801492 2.56154825415461 1.77990681039275 0.874663483883541 0.549773720846804 0.0624942609419287 0.0423531573473539 0.0138987366223985 0.000512166524487983 1.64806600818751e-16 1 0.976961006718968 0.0139937186101028 0.00675651248096296 0.00163158628148583 0.000644608469325491 8.32929658899897e-06 3.82560069071619e-06 4.11982438880967e-07 5.59436028843907e-10 5.79264958961508e-35
"Control.optim.D10.r32.Rdata" 10 51071.706391092 27783.1108878793 55786.2217757587 27.3076455117363 12.8471935551761 3.91500404260979 2.63038564625526 1.5940060307655 1.37557439511012 0.844244832019173 0.771679984766515 0.00885098783953253 1.60749006115691e-16 2 0.794366038611398 0.175820167716888 0.0163273831835071 0.00737039913980637 0.00270664984791937 0.00201567413081505 0.000759257301682592 0.000634346616195992 8.34517875310824e-08 2.75263576525036e-35
"Control.optim.D10.r33.Rdata" 10 51517.884335184 28006.1998599253 56232.3997198507 17.0053127425061 2.53906596823301 1.59843500577649 1.35586045580127 1.11671351919898 0.845773090589091 0.724033027432849 0.592311605037211 8.46740092793181e-05 2.1236714924605e-16 1 0.954838134645052 0.0212867067856757 0.00843627004362647 0.0060700252547189 0.00411759906449555 0.00236193659828253 0.00173092106670022 0.001158406517775 2.36734065667494e-11 1.48913881344126e-34
"Control.optim.D10.r34.Rdata" 10 51145.1868998182 27819.8511422425 55859.702284485 22.0906512078756 9.19432260630939 3.68278128698398 2.46151576747797 1.7354964410224 1.55507317532053 0.940997237307746 0.447643411820237 0.000974819799379861 7.09657609452172e-18 1 0.815134403226935 0.14120551596126 0.0226549986950576 0.0101208602960119 0.0050310616694023 0.00403937195531088 0.00147907052589376 0.000334716082821172 1.58730677150117e-09 8.41220628394476e-38
"Control.optim.D10.r35.Rdata" 10 50969.1080759784 27731.8117303226 55683.6234606451 37.7989085764712 10.711178263911 3.59399309530095 2.44939933681817 1.9932333864746 1.29261653888353 0.913503973248135 0.303795129376741 0.00801739149550237 7.8278499143366e-16 1 0.910631802464318 0.0731238060071658 0.00823263327692765 0.00382387322273947 0.00253221512924969 0.00106493649419364 0.000531869607957926 5.88228289085702e-05 4.09685388883079e-08 3.9054337385678e-34
"Control.optim.D10.r36.Rdata" 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Control.optim.D10.r37.Rdata" 10 55440.3873706919 29967.4513776793 60154.9027553586 25.5353119533615 1.51890511049732 1.1172984054348 0.841185643927109 0.0080029506047408 0.00261481980107913 0.00119878385301246 0.000539701354061713 5.37751945121e-06 5.45034685504903e-17 1 0.993504502057567 0.00351518989002616 0.00190206722309464 0.00107813019209896 9.7586058365084e-08 1.04176805011893e-08 2.1896226306407e-09 4.43807379409351e-10 4.40607092517204e-14 4.52622132409979e-36
"Control.optim.D10.r38.Rdata" 10 51303.4115896009 27898.9634871338 56017.9269742676 26.291086489393 8.67147520889871 4.68355759906988 2.25777410160132 2.19492510894164 1.24262841180592 0.672081134307898 0.387580379261276 0.119726426260188 1.3481346187042e-16 1 0.863565570743648 0.0939429567814767 0.0274050111269511 0.00636853039045383 0.00601890744173373 0.00192912695783898 0.000564315086428964 0.000187673009448708 1.79084620198238e-05 2.2706216457705e-35
