"dimensions" "deviance" "logLik" "AIC" "weight.1" "weight.2" "weight.3" "weight.4" "weight.5" "weight.6" "weight.7" "weight.8" "dimselect" "var.exp.1" "var.exp.2" "var.exp.3" "var.exp.4" "var.exp.5" "var.exp.6" "var.exp.7" "var.exp.8"
"Open.optim.D4.r7.Rdata" 4 32948.4953893766 17016.3556376052 34152.7112752105 37.6391746006315 9.41603664653325 1.5286353935975 1.39511879459368 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.938432956280696 0.0587299118602553 0.00154785719654234 0.00128927466250678 3.26590479099476e-35 3.26590479099476e-35 3.26590479099476e-35 3.26590479099476e-35
"Open.optim.D4.r8.Rdata" 4 33674.9988084659 17379.6073471499 34879.2146942998 111.116690777377 18.238985714898 0.478597486954928 0.29195170615653 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.973739930718445 0.0262352826897499 1.80644693905312e-05 6.72212241403036e-06 3.88834536932557e-36 3.88834536932557e-36 3.88834536932557e-36 3.88834536932557e-36
"Open.optim.D4.r9.Rdata" 4 33594.4913681571 17339.3536269955 34798.707253991 139.799668325029 0.976538179247523 0.213073740025115 0.0848028033692472 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999948517720926 4.87914599735462e-05 2.32287166755616e-06 3.67947432860782e-07 2.52258500488952e-36 2.52258500488952e-36 2.52258500488952e-36 2.52258500488952e-36
"Open.optim.D5.r1.Rdata" 5 33467.1830735702 17275.699479702 34687.398959404 54.4334314684022 1.76463717337202 0.0971741495741388 0.0692740408901979 0.0257029367181098 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.998945140792131 0.00104983503071949 3.18355025409105e-06 1.61789843885212e-06 2.22728456099924e-07 1.66222826785649e-35 1.66222826785649e-35 1.66222826785649e-35
"Open.optim.D5.r10.Rdata" 5 33947.7819931188 17515.9989394763 35167.9978789526 114.076277349244 42.0822780061005 0.0513254199273823 0.0133261296395058 0.00328793082340011 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.880216257183545 0.11978355189152 1.78181958136097e-07 1.20117634904806e-08 7.31213242327871e-10 3.33487189470067e-36 3.33487189470067e-36 3.33487189470067e-36
"Open.optim.D5.r11.Rdata" 5 32935.0055606995 17009.6107232667 34155.2214465334 232.764368891455 3.35227933972034 1.54494080138286 0.892003334459568 0.108583096356642 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999733694442682 0.000207363221039908 4.40428095200097e-05 1.46819683998881e-05 2.17558358317001e-07 9.09770353074371e-37 9.09770353074371e-37 9.09770353074371e-37
"Open.optim.D5.r12.Rdata" 5 33003.0207458519 17043.6183158429 34223.2366316858 44.0221417583178 1.67148750249636 1.29981094399755 0.386887615501832 0.0660292445480193 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.997612759523536 0.00143822199690504 0.000869721162699453 7.70529579121221e-05 2.24435894710531e-06 2.53804962990234e-35 2.53804962990234e-35 2.53804962990234e-35
"Open.optim.D5.r13.Rdata" 5 32816.1649590448 16950.1904224393 34036.3808448786 37.2065999061938 1.98098799021463 1.66713792648021 1.43778936225976 0.450710933139131 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.993559170373872 0.00281654992018782 0.00199478838560416 0.00148369386168506 0.000145797458651205 3.53862237054385e-35 3.53862237054385e-35 3.53862237054385e-35
"Open.optim.D5.r14.Rdata" 5 32794.0600434054 16939.1379646196 34014.2759292393 300.717110631715 13.0371201451049 2.48289018503614 2.23405135114339 0.0105971247022558 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.998001119751918 0.00187576351568951 6.80345900362029e-05 5.50809030156938e-05 1.23934106088269e-09 5.44120639346462e-37 5.44120639346462e-37 5.44120639346462e-37
"Open.optim.D5.r15.Rdata" 5 32758.9844357186 16921.6001607762 33979.2003215525 244.298729249494 42.4916150917523 3.23777733832071 2.86412981883856 0.355158217350205 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.970338772883452 0.0293553624517526 0.000170441335125107 0.000133372523080078 2.05080659012539e-06 8.01606851173297e-37 8.01606851173297e-37 8.01606851173297e-37
"Open.optim.D5.r16.Rdata" 5 33055.6505805564 17069.9332331951 34275.8664663903 50.259588555716 2.81847661921861 1.55810466941173 1.27638557760748 0.208090277182258 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.995254677234458 0.00312986238135507 0.000956510248184393 0.000641889314206607 1.70608217958943e-05 1.94257063876619e-35 1.94257063876619e-35 1.94257063876619e-35
"Open.optim.D5.r17.Rdata" 5 32996.0720445643 17040.1439651991 34216.2879303981 263.335238902111 30.1936213773628 3.89821144082928 1.6053233374312 0.0232977640692726 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.986774385431831 0.012972698317985 0.000216237341124649 3.66711853064175e-05 7.72375332170558e-09 7.01585104769581e-37 7.01585104769581e-37 7.01585104769581e-37
"Open.optim.D5.r18.Rdata" 5 33118.8453863259 17101.5306360799 34339.0612721597 38.6712554052346 1.68430479089608 1.04181292304156 0.403961755840873 0.0148916923110686 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.997275409863083 0.00189182054048023 0.00072379911730756 0.000108822593260828 1.47885868862077e-07 3.28790317454188e-35 3.28790317454188e-35 3.28790317454188e-35
"Open.optim.D5.r19.Rdata" 5 32727.0537885196 16905.6348371767 33947.2696743535 203.338111141601 14.1864828054154 2.74345693714345 1.73700460500937 0.101013077850044 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.994903286215233 0.00484275800240773 0.00018110881572922 7.26014400561352e-05 2.45526573960398e-07 1.18637980775834e-36 1.18637980775834e-36 1.18637980775834e-36
"Open.optim.D5.r2.Rdata" 5 32831.7301131028 16957.9729994683 34051.9459989366 355.422784806346 32.3307948919496 3.28257152945835 3.00822864110597 0.0280053013200532 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.991639045943074 0.00820532623811936 8.45846360657568e-05 7.10370261032077e-05 6.15663756302017e-09 3.87029027888689e-37 3.87029027888689e-37 3.87029027888689e-37
"Open.optim.D5.r20.Rdata" 5 32749.0055545503 16916.6107201921 33969.2214403842 79.090187796102 13.2994024012545 3.22922377308209 1.51071326849894 0.10173524334726 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.97058201130769 0.027444244372785 0.00161801784251192 0.000354120534922071 1.60594209075318e-06 7.65010639672587e-36 7.65010639672587e-36 7.65010639672587e-36
"Open.optim.D5.r21.Rdata" 5 32772.9114705716 16928.5636782027 33993.1273564054 251.428308595939 6.50405050356426 2.9939731499853 1.267693607472 0.0768912531686263 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999164212398132 0.000668615333918234 0.000141678622341118 2.54001992458999e-05 9.34463625293801e-08 7.79271823654125e-37 7.79271823654125e-37 7.79271823654125e-37
"Open.optim.D5.r22.Rdata" 5 33065.8238632508 17075.0198745423 34286.0397490846 3912.19776685207 39.9904332614571 6.29339713868072 0.221226462218428 0.0592791553968653 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999892931239171 0.000104477823127728 2.58751081175449e-06 3.19731956382667e-09 2.29570410568535e-10 3.22101203412918e-39 3.22101203412918e-39 3.22101203412918e-39
"Open.optim.D5.r23.Rdata" 5 32861.8845258768 16973.0502058553 34082.1004117107 36.5218844260732 2.76606309503524 1.98208679921255 1.45487669330685 0.403504531858502 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.989716420432317 0.00567712667378874 0.00291507517070619 0.00157056817681106 0.000120809546376844 3.65834678469659e-35 3.65834678469659e-35 3.65834678469659e-35
"Open.optim.D5.r24.Rdata" 5 33887.1861115563 17485.7009986951 35107.4019973901 50.291701739697 5.98771163356689 1.03449132907136 0.0160064454862911 0.00685475364629627 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.985611613877203 0.0139712383939561 0.000417029578855113 9.98396269378198e-08 1.83103587039666e-08 1.9212930013053e-35 1.9212930013053e-35 1.9212930013053e-35
"Open.optim.D5.r25.Rdata" 5 34202.3277408034 17643.2718133186 35422.5436266372 85.965045876069 1.01080115949414 0.0404984762317379 0.0215034689606253 0.000965235373193312 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999861477384699 0.000138238018662903 2.21908227131421e-07 6.25623553107509e-08 1.26055702224827e-10 6.67077801249618e-36 6.67077801249618e-36 6.67077801249618e-36
"Open.optim.D5.r26.Rdata" 5 32849.8507033843 16967.0332946091 34070.0665892182 210.69103114049 2.75055666144239 2.24834931647534 0.672540481250861 0.221142889665939 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999704488312203 0.000170380832680483 0.000113843206080762 1.01862986575416e-05 1.10135037780569e-06 1.11035025246563e-36 1.11035025246563e-36 1.11035025246563e-36
"Open.optim.D5.r27.Rdata" 5 33846.4382522835 17465.3270690587 35066.6541381173 67.2093043853575 1.06028655412387 0.221373470037722 0.0182229789917443 0.00438315704288624 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999740261959617 0.000248814043797832 1.08462479150914e-05 7.34965799912227e-08 4.25208995707974e-09 1.09121124438494e-35 1.09121124438494e-35 1.09121124438494e-35
"Open.optim.D5.r28.Rdata" 5 33646.0404525788 17365.1281692063 34866.2563384127 72.4435779869787 34.287397073475 0.414721949432669 0.0644259191726562 0.0208076754293384 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2 0.816963697395985 0.183008814837419 2.6774231694818e-05 6.46136420633392e-07 6.73984803372277e-08 7.67508909578488e-36 7.67508909578488e-36 7.67508909578488e-36
"Open.optim.D5.r29.Rdata" 5 33860.2730131975 17472.2444495156 35080.4888990313 88.7682075028587 0.434170522260731 0.055500199454158 0.00642766914444468 0.00320424615855544 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.99997568068149 2.39218743844868e-05 3.90898159274318e-07 5.2430206172836e-09 1.30294559594632e-09 6.25683912439336e-36 6.25683912439336e-36 6.25683912439336e-36
"Open.optim.D5.r3.Rdata" 5 32761.4849786088 16922.8504322213 33981.7008644426 38.8175893017045 3.55504286583653 2.23777616095226 0.560269640026282 0.0760871272152351 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.988217467151185 0.00828867455281634 0.00328419314567876 0.000205868349817479 3.79680050202979e-06 3.23352226209143e-35 3.23352226209143e-35 3.23352226209143e-35
"Open.optim.D5.r30.Rdata" 5 33004.9827411387 17044.5993134863 34225.1986269725 43.3072834137533 2.46143462025462 1.29276238422749 0.759018848969167 0.258284778167069 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.99555563222817 0.00321603124075783 0.000887117329705859 0.000305807950041695 3.541125132476e-05 2.61712279673185e-35 2.61712279673185e-35 2.61712279673185e-35
"Open.optim.D5.r31.Rdata" 5 33991.4875349326 17537.8517103832 35211.7034207665 137.057590561872 0.927389394828027 0.169023860770786 0.111890291162024 0.00910064051231982 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999952026106841 4.57822602294671e-05 1.52078918036538e-06 6.66434984270169e-07 4.40876447075378e-09 2.62454141407605e-36 2.62454141407605e-36 2.62454141407605e-36
"Open.optim.D5.r32.Rdata" 5 33824.8420820803 17454.5289839571 35045.0579679142 75.6714155583687 63.9754727417753 2.18561130181156 0.0857556764420431 0.0252660715049153 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2 0.582886236318068 0.416626693024553 0.000486257081880896 7.48593131389857e-07 6.49823668765805e-08 5.01880746075349e-36 5.01880746075349e-36 5.01880746075349e-36
"Open.optim.D5.r33.Rdata" 5 33878.4208011019 17481.3183434679 35098.6366869357 115.949162281831 0.974865839534893 0.392849489262902 0.172108862251997 0.103212978278827 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999914842809376 7.06834094120317e-05 1.14783686892649e-05 2.20310021015057e-06 7.92312312279941e-07 3.66697741846188e-36 3.66697741846188e-36 3.66697741846188e-36
"Open.optim.D5.r34.Rdata" 5 32889.1302085933 16986.6730472136 34109.3460944272 40.998976100492 3.03217305365102 1.80945223084369 1.24994014483357 0.508514505629786 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.991570856183946 0.00542357561959129 0.00193139888592276 0.000921629071107906 0.000152540239432084 2.90842710160117e-35 2.90842710160117e-35 2.90842710160117e-35
"Open.optim.D5.r35.Rdata" 5 32790.7935801275 16937.5047329807 34011.0094659613 156.616887787246 2.8607759960934 1.51619179157606 0.731024353205395 0.071439205834865 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999550838038154 0.000333499674629344 9.36776506658768e-05 2.17766664301665e-05 2.07970120933841e-07 2.00913055873788e-36 2.00913055873788e-36 2.00913055873788e-36
"Open.optim.D5.r36.Rdata" 5 32660.3662938593 16872.2910898466 33880.5821796932 31.8886167037726 3.82490254733831 1.71824615130387 0.526229614577047 0.289024475532716 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.982661150689174 0.0141375181277677 0.00285300928777829 0.00026759808195325 8.0723813326704e-05 4.76445113167815e-35 4.76445113167815e-35 4.76445113167815e-35
"Open.optim.D5.r37.Rdata" 5 32917.6614282656 17000.9386570497 34137.8773140994 40.5053952844326 3.47610514676224 2.31855944470162 0.634310985626032 0.0274793196428458 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.989230267832308 0.00728546801910048 0.00324121706566858 0.000242591797653854 4.55285268741068e-07 2.97270694428998e-35 2.97270694428998e-35 2.97270694428998e-35
"Open.optim.D5.r38.Rdata" 5 32772.2250379229 16928.2204618784 33992.4409237567 201.568881719714 23.3814682807894 3.17399230078627 2.02709406941076 0.531994236198498 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.986376707271213 0.013272092359081 0.00024457247199797 9.97570600175371e-05 6.87083769057888e-06 1.19695076387703e-36 1.19695076387703e-36 1.19695076387703e-36
"Open.optim.D5.r39.Rdata" 5 33215.1889080618 17149.7023969478 34435.4047938957 575.149775111006 30.4958809433206 4.14552198055532 0.205209988482539 0.142463835567202 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.997144650522903 0.00280335838443864 5.18029747484481e-05 1.26938466387385e-07 6.11794432549212e-08 1.48619811457052e-37 1.48619811457052e-37 1.48619811457052e-37
"Open.optim.D5.r4.Rdata" 5 32767.7697713609 16925.9928285974 33987.9856571947 44.1897807724197 32.0554091842058 4.14486478736928 3.12995819432304 0.253615428542864 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2 0.649326403412299 0.341681935695734 0.00571268271992546 0.00325759014576726 2.13880262743297e-05 1.63945620490205e-35 1.63945620490205e-35 1.63945620490205e-35
"Open.optim.D5.r40.Rdata" 5 33205.2073329515 17144.7116093927 34425.4232187853 199.697420757405 2.77766686793098 1.25829919928525 0.46612506421248 0.180843186617662 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999760615191236 0.000193424476387411 3.96934596398308e-05 5.44698306608038e-06 8.19889670432594e-07 1.23603726292847e-36 1.23603726292847e-36 1.23603726292847e-36
"Open.optim.D5.r41.Rdata" 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Open.optim.D5.r42.Rdata" 5 32791.6224439872 16937.9191649105 34011.838329821 240.878689535794 22.6482929024243 2.80684990157818 1.98723478677606 0.311226202382422 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.99103513685446 0.0087611928263169 0.000134564552355523 6.74513513313197e-05 1.65441553647872e-06 8.42117599650268e-37 8.42117599650268e-37 8.42117599650268e-37
"Open.optim.D5.r43.Rdata" 5 32933.1164321439 17008.6661589889 34153.3323179777 322.732046342438 28.5868763881199 3.30285311430582 0.542706442871492 0.0262304558898153 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.992109173754415 0.00778410507205386 0.000103909152358285 2.80546746733449e-06 6.55370606920875e-09 4.69629893040783e-37 4.69629893040783e-37 4.69629893040783e-37
"Open.optim.D5.r44.Rdata" 5 33899.9381901667 17492.0770380003 35120.1540760006 71.1855802682575 43.1046481350789 0.0886402083254667 0.0726212247187444 0.0404907128891753 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2 0.731709047642482 0.268288819570905 1.13452978570794e-06 7.61520332891102e-07 2.36736494434373e-07 7.11925939493239e-36 7.11925939493239e-36 7.11925939493239e-36
"Open.optim.D5.r45.Rdata" 5 33309.7293921217 17196.9726389778 34529.9452779555 48.5033314602624 2.03619598600256 1.27675837580151 0.269774358020684 0.057463186966745 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.997518562111789 0.00175799243310988 0.000691186550273936 3.08588106001101e-05 1.40009422717242e-06 2.09053911782602e-35 2.09053911782602e-35 2.09053911782602e-35
"Open.optim.D5.r46.Rdata" 5 32895.0129605428 16989.6144231883 34115.2288463767 42.0246028519799 2.00751630366883 1.91648566179425 0.51725549651217 0.032812031304584 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.995506485896301 0.00227172114335765 0.0020703701950411 0.000150815884927284 6.06880373362041e-07 2.77918405251907e-35 2.77918405251907e-35 2.77918405251907e-35
"Open.optim.D5.r47.Rdata" 5 32709.3943572503 16896.8051215421 33929.6102430842 35.892573638695 2.71809705270315 1.97720276048303 1.45000365469515 0.744353325501321 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.989284576247524 0.00567338109623698 0.00300202603439615 0.00161454528883035 0.000425471333012232 3.78610356024294e-35 3.78610356024294e-35 3.78610356024294e-35
"Open.optim.D5.r48.Rdata" 5 32911.6616202406 16997.9387530372 34131.8775060744 134.623668662512 9.93980585807311 2.26341462755981 0.640088437623779 0.040546028579595 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.994276118680042 0.00542025812724508 0.000281055702834051 2.24772993758735e-05 9.01905031468536e-08 2.70485890911527e-36 2.70485890911527e-36 2.70485890911527e-36
"Open.optim.D5.r49.Rdata" 5 32981.1723553706 17032.6941206022 34201.3882412044 206.690546847346 18.8741999310485 4.61831199519391 1.82542067676431 0.123215067414326 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.991162532817434 0.00826495989457929 0.0004948461387766 7.73089152006836e-05 3.52234009344087e-07 1.14388956754809e-36 1.14388956754809e-36 1.14388956754809e-36
"Open.optim.D5.r5.Rdata" 5 34155.9701089795 17620.0929974067 35376.1859948133 83.7572921281726 4.25929771071901 0.0438573398796211 0.0159477852157156 0.00216302710655267 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.997420347514433 0.00257934218497608 2.73474942852515e-07 3.61604414082716e-08 6.65207123367666e-10 7.0099257559316e-36 7.0099257559316e-36 7.0099257559316e-36
"Open.optim.D5.r50.Rdata" 5 32770.5478927351 16927.3818892845 33990.7637785689 185.679425193561 37.7562379203498 3.86421860687513 2.81737086274402 0.210553616730738 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.959681680089322 0.0396804936697548 0.000415645433170707 0.000220946779649599 1.23402810246321e-06 1.37239804055205e-36 1.37239804055205e-36 1.37239804055205e-36
"Open.optim.D5.r6.Rdata" 5 33230.8579764413 17157.5369311376 34451.0738622752 61.1310278800666 2.09591153785732 1.41475910333818 0.505438555631161 0.243668023894157 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.998207866659592 0.001173392987688 0.000534641400617476 6.82392628328605e-05 1.58596892693542e-05 1.31697655174583e-35 1.31697655174583e-35 1.31697655174583e-35
"Open.optim.D5.r7.Rdata" 5 33054.5564867036 17069.3861862687 34274.7723725374 61.9382468309639 1.3175633664036 0.680188999076749 0.58461502421569 0.0417687699303141 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999337790193911 0.00045220724508328 0.000120518495395418 8.90296033066264e-05 4.54462303245176e-07 1.28432502468805e-35 1.28432502468805e-35 1.28432502468805e-35
"Open.optim.D5.r8.Rdata" 5 32731.7950877155 16908.0054867747 33952.0109735493 34.4794331654595 2.04548133680868 1.91900714386664 1.43836402218986 0.104749636283172 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.991702844164642 0.00349021649245633 0.00307195257491335 0.00172583370668495 9.15306130336847e-06 4.11283962161336e-35 4.11283962161336e-35 4.11283962161336e-35
"Open.optim.D5.r9.Rdata" 5 32881.0834504258 16982.6496681298 34101.2993362597 35.7741180233241 2.15199703352096 1.21731187040506 0.884218064454224 0.324492500564508 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.994560037407657 0.00359895544845587 0.00115158724997535 0.000607591794861549 8.18280990503721e-05 3.83154194999442e-35 3.83154194999442e-35 3.83154194999442e-35
"Open.optim.D6.r1.Rdata" 6 34176.7408784269 17630.4783821304 35408.9567642607 43.2229499530209 0.266295281871956 0.019667060719809 0.00260916617195332 0.00176449373139123 0.00135836099200901 2.22044604925031e-16 2.22044604925031e-16 1 0.999961830574049 3.79560979333332e-05 2.07030119166934e-07 3.64382988426514e-09 1.66645984927239e-09 9.87608951848843e-10 2.63897372276862e-35 2.63897372276862e-35
"Open.optim.D6.r10.Rdata" 6 33349.1906270802 17216.703256457 34581.4065129141 266.532424088196 2.76646381143324 0.569193155937264 0.330149190685105 0.159531821924027 0.00458814423650422 2.22044604925031e-16 2.22044604925031e-16 1 0.999885826295499 0.000107720981247336 4.56005050399504e-06 1.5341604682322e-06 3.58215986686466e-07 2.96295078823765e-10 6.93954129954451e-37 6.93954129954451e-37
"Open.optim.D6.r11.Rdata" 6 32979.1856426317 17031.7007642328 34211.4015284655 288.985882816178 25.1346881086187 2.10010794555186 0.193099906856854 0.0417493978393491 0.00887814861124635 2.22044604925031e-16 2.22044604925031e-16 1 0.992439579944923 0.00750754289029264 5.24124012341392e-05 4.43113467326509e-07 2.07133933623884e-08 9.36689477982389e-10 5.8591048771225e-37 5.8591048771225e-37
"Open.optim.D6.r12.Rdata" 6 33526.3249857128 17305.2704357733 34758.5408715467 39.9536161122665 26.9276786163153 1.14676331084408 0.413883975105175 0.0228933931772042 0.000771349131452838 2.22044604925031e-16 2.22044604925031e-16 2 0.687204105553266 0.312155787387313 0.000566136479829635 7.37446949839364e-05 2.25628468001846e-07 2.56138905965423e-10 2.12253085120674e-35 2.12253085120674e-35
"Open.optim.D6.r13.Rdata" 6 32727.8969849275 16906.0564353807 33960.1128707614 33.8380364710452 2.89261789051192 2.13683577361179 1.7766157895918 0.762362730969265 0.0219351364118584 2.22044604925031e-16 2.22044604925031e-16 1 0.985648983475876 0.00720267975891041 0.00393055847383549 0.00271705859990913 0.000500305508106456 4.1418336210723e-07 4.24416657692758e-35 4.24416657692758e-35
"Open.optim.D6.r14.Rdata" 6 33983.0098343029 17533.6128600684 35215.2257201368 48.0899472827517 0.709934128668418 0.204958495887844 0.0301982034233144 0.0246034582357348 0.0175706841519805 2.22044604925031e-16 2.22044604925031e-16 1 0.999763166779813 0.000217883648756701 1.81601897100615e-05 3.94230974098672e-07 2.61686212314699e-07 1.33464534016272e-07 2.13141972906762e-35 2.13141972906762e-35
"Open.optim.D6.r15.Rdata" 6 33707.2593295914 17395.7376077127 34939.4752154253 57.9386591785866 14.8442097084872 1.99123077934754 0.052395756252713 0.00649721650346888 0.00153629387063452 2.22044604925031e-16 2.22044604925031e-16 1 0.937362353493071 0.0615296987194506 0.00110716875135424 7.66589475527065e-07 1.17875976600382e-08 6.59051301498618e-10 1.37673729471071e-35 1.37673729471071e-35
"Open.optim.D6.r16.Rdata" 6 32859.1699034179 16971.6928946259 34091.3857892518 198.017946897672 4.72722490213562 2.90585531492917 1.11489664793965 0.308451289143406 0.00315319377619293 2.22044604925031e-16 2.22044604925031e-16 1 0.99918129083472 0.000569439666590228 0.000215170713541583 3.16741089525947e-05 2.42442283695714e-06 2.53359100336663e-10 1.2563644461544e-36 1.2563644461544e-36
"Open.optim.D6.r17.Rdata" 6 33773.0662082055 17428.6410470197 35005.2820940394 113.159463051705 45.0977162697913 0.182550531792204 0.11392321373893 0.00240376169574382 0.000286775724427546 2.22044604925031e-16 2.22044604925031e-16 1 0.862938064942798 0.137058814272599 2.24576379103007e-06 8.7462588426577e-07 3.89386321275781e-10 5.5422057102227e-12 3.32260199414982e-36 3.32260199414982e-36
"Open.optim.D6.r18.Rdata" 6 33553.9061767825 17319.0610313082 34786.1220626164 54.9633319460686 0.72687391217676 0.313609274850883 0.0256048496040073 0.0111429013897353 0.00123314440522919 2.22044604925031e-16 2.22044604925031e-16 1 0.999792335609225 0.000174856532853321 3.25492881487903e-05 2.169742305837e-07 4.10922832342582e-08 5.03259025404668e-10 1.63171441201555e-35 1.63171441201555e-35
"Open.optim.D6.r19.Rdata" 6 33084.0398756279 17084.1278807309 34316.2557614617 45.7995423491376 0.992398330858865 0.67796255272833 0.529762417074193 0.121200072463979 0.0631587056005979 2.22044604925031e-16 2.22044604925031e-16 1 0.999169351893858 0.000469125324474036 0.000218941576056956 0.000133683903216841 6.99717259439517e-06 1.90012980020186e-06 2.34853630668229e-35 2.34853630668229e-35
"Open.optim.D6.r2.Rdata" 6 33020.5609350638 17052.3884104488 34252.7768208976 48.9116430442705 1.43312388127906 0.930401085321933 0.749040563469992 0.0254317292613975 0.0105507457560942 2.22044604925031e-16 2.22044604925031e-16 1 0.998546929498859 0.000857257795015502 0.000361313670273583 0.00023418261480092 2.69957725162734e-07 4.6463325744846e-08 2.05790076049685e-35 2.05790076049685e-35
"Open.optim.D6.r20.Rdata" 6 33242.5701147983 17163.3930003161 34474.7860006321 79.1176064721837 2.4576951158195 1.36030731996055 0.0564755896773344 0.0153201559613719 0.00254128466159439 2.22044604925031e-16 2.22044604925031e-16 1 0.998740463532555 0.000963745532697546 0.000295243561293279 5.08894683261025e-07 3.74483543972151e-08 1.03041695350728e-09 7.86659544109156e-36 7.86659544109156e-36
"Open.optim.D6.r21.Rdata" 6 33837.9328957692 17461.0743908015 35070.148781603 47.6722681180867 1.59166955812317 1.0876949396328 0.0509073547272281 0.023772590611915 0.023115824452728 2.22044604925031e-16 2.22044604925031e-16 1 0.998365735389765 0.00111291977080859 0.000519723379056706 1.13846346640107e-06 2.48262463300398e-07 2.34734439544545e-07 2.16590043385042e-35 2.16590043385042e-35
"Open.optim.D6.r22.Rdata" 6 33522.797145937 17303.5065158854 34755.0130317709 404.403093214315 2.47895031842961 0.377697896586393 0.198908426393084 0.00310910993771251 0.00067078097762268 2.22044604925031e-16 2.22044604925031e-16 1 0.999961311555384 3.75742141219106e-05 8.72254848926124e-07 2.41913788696319e-07 5.910529887557e-11 2.75115928870155e-12 3.01463481861435e-37 3.01463481861435e-37
"Open.optim.D6.r23.Rdata" 6 32925.8414643671 17005.0286751005 34158.057350201 235.843920516164 2.55197618309449 1.32513990750545 1.13472071718731 0.287187804139289 0.0109567091701038 2.22044604925031e-16 2.22044604925031e-16 1 0.999826740593347 0.000117065415355457 3.15644948256493e-05 2.31447953317253e-05 1.48254321827098e-06 2.15792151326533e-09 8.86249141481149e-37 8.86249141481149e-37
