"dimensions" "deviance" "logLik" "AIC" "weight.1" "weight.2" "weight.3" "weight.4" "weight.5" "weight.6" "weight.7" "weight.8" "dimselect" "var.exp.1" "var.exp.2" "var.exp.3" "var.exp.4" "var.exp.5" "var.exp.6" "var.exp.7" "var.exp.8"
"Shade.optim.D6.r20.Rdata" 6 28993.5768038617 15022.3343454081 30192.6686908163 79.7473565429165 0.772042508266068 0.29518651194046 0.030178703725199 0.0110171040040188 0.00531348877177465 2.22044604925031e-16 2.22044604925031e-16 1 0.999892419795793 9.37137053943659e-05 1.36997834510944e-05 1.43193019422106e-07 1.90833924890312e-08 4.43894964363911e-09 7.7517745777137e-36 7.7517745777137e-36
"Shade.optim.D6.r21.Rdata" 6 28725.3522699549 14888.2220784547 29924.4441569095 173.365093771107 1.08281618866492 0.626998083775011 0.37204509608566 0.0305176861756009 0.00946831296622302 2.22044604925031e-16 2.22044604925031e-16 1 0.999943272884661 3.90087043303668e-05 1.30792991310142e-05 4.60514399442795e-06 3.09852675668998e-08 2.98261539204901e-09 1.64033479122474e-36 1.64033479122474e-36
"Shade.optim.D6.r22.Rdata" 6 28414.8342038852 14732.9630454199 29613.9260908399 176.197147367948 12.538164884422 1.41432404100557 0.74469480905163 0.423638985667324 0.0975239851093614 2.22044604925031e-16 2.22044604925031e-16 1 0.994874299848379 0.00503777097397151 6.4101517905793e-05 1.77716241330507e-05 5.75125078174095e-06 3.04784828663635e-07 1.57997755410134e-36 1.57997755410134e-36
"Shade.optim.D6.r23.Rdata" 6 28481.7314655737 14766.4116762641 29680.8233525283 186.627104140023 0.796214419706887 0.565397235569317 0.351748986913472 0.24157844092249 0.0299767416093025 2.22044604925031e-16 2.22044604925031e-16 1 0.999967367470102 1.82010511530719e-05 9.17790915481932e-06 3.55223839174704e-06 1.67553205720156e-06 2.57991407603996e-08 1.41552271886791e-36 1.41552271886791e-36
"Shade.optim.D6.r24.Rdata" 6 28615.0068994706 14833.0493932126 29814.0987864253 33.3440287133348 0.720306391996201 0.573153611216751 0.379191838988271 0.041887698944953 0.0168969545332258 2.22044604925031e-16 2.22044604925031e-16 1 0.999107514964836 0.000466241170640545 0.000295201220833462 0.000129209381241476 1.57670008168708e-06 2.56562367203137e-07 4.43053869617805e-35 4.43053869617805e-35
"Shade.optim.D6.r25.Rdata" 6 28303.6314358984 14677.3616614265 29502.7233228531 135.053404868408 2.2192114809313 1.27559298107757 0.627042082114873 0.305498981797808 0.0400658769825334 2.22044604925031e-16 2.22044604925031e-16 1 0.99961416335934 0.000269909832966619 8.91755028900193e-05 2.15483837821016e-05 5.11494372121596e-06 8.79773004872132e-08 2.70210223279975e-36 2.70210223279975e-36
"Shade.optim.D6.r26.Rdata" 6 28403.3112735343 14727.2015802445 29602.4031604889 139.158454135907 0.976574058088306 0.633051578101048 0.40280246579799 0.140983619063877 0.011483980266457 2.22044604925031e-16 2.22044604925031e-16 1 0.999920651620672 4.92443844923793e-05 2.06930514823363e-05 8.37781156009661e-06 1.02632204206986e-06 6.80975083848676e-09 2.54581474582722e-36 2.54581474582722e-36
"Shade.optim.D6.r27.Rdata" 6 28545.5903522328 14798.3411195937 29744.6822391874 46.3871841551814 16.5796812192111 0.878474006188263 0.345202080860467 0.0988000881516998 0.0228804078126173 2.22044604925031e-16 2.22044604925031e-16 1 0.886393234481416 0.113235542222317 0.000317898327243362 4.90882129418538e-05 4.02110187486749e-06 2.15654206487121e-07 2.03100439367405e-35 2.03100439367405e-35
"Shade.optim.D6.r28.Rdata" 6 28477.7897199634 14764.440803459 29676.881606918 44.8314071796389 8.72086638440741 0.866512158852741 0.450607067468202 0.138857422771794 0.0168895069200227 2.22044604925031e-16 2.22044604925031e-16 1 0.963089927545964 0.0364436078083171 0.00035979193273336 9.72966970163597e-05 9.23932618996871e-06 1.36689778798627e-07 2.3625583863743e-35 2.3625583863743e-35
"Shade.optim.D6.r29.Rdata" 6 28632.1749899101 14841.6334384324 29831.2668768647 631.372885057134 0.884825951216556 0.7925795873252 0.392111146796766 0.082570866050725 0.00611639871698762 2.22044604925031e-16 2.22044604925031e-16 1 0.999996057263885 1.96400295776771e-06 1.57584029065774e-06 3.85695712442804e-07 1.71033078833955e-08 9.38464850902201e-11 1.23682109858754e-37 1.23682109858754e-37
"Shade.optim.D6.r3.Rdata" 6 28701.9696251353 14876.530756045 29901.0615120899 230.118644372965 0.956742652119392 0.489250868208617 0.260554689513861 0.127437509732529 0.0607259722679976 2.22044604925031e-16 2.22044604925031e-16 1 0.999976536302949 1.72852819047542e-05 4.5201141849245e-06 1.28198807093047e-06 3.06676676738167e-07 6.96362137475293e-08 9.31036370451339e-37 9.31036370451339e-37
"Shade.optim.D6.r30.Rdata" 6 28292.1710383972 14671.6314626759 29491.2629253518 97.8698018322279 1.3366974727719 1.04885700973875 0.397469219866337 0.368118530220833 0.212455028325053 2.22044604925031e-16 2.22044604925031e-16 1 0.999663370447045 0.000186475858408142 0.000114812435901102 1.64878248740109e-05 1.41426801607477e-05 4.71075361129389e-06 5.14560935215862e-36 5.14560935215862e-36
"Shade.optim.D6.r31.Rdata" 6 28269.7596709646 14660.4257789596 29468.8515579193 49.4245371927361 10.3936104279456 1.10842214788114 0.573141383242969 0.418892682921676 0.0334898719661836 2.22044604925031e-16 2.22044604925031e-16 1 0.956999468735468 0.0423213334911385 0.000481323276199554 0.000128691543296945 6.87435605782337e-05 4.39393318316965e-07 1.93155431531889e-35 1.93155431531889e-35
"Shade.optim.D6.r32.Rdata" 6 28705.4813720302 14878.2866294924 29904.5732589848 70.7107550413091 1.72148099978857 0.824198833682578 0.301218653852958 0.216915008884669 0.0742992808646309 2.22044604925031e-16 2.22044604925031e-16 1 0.999243353448662 0.000592249614036039 0.000135757649557477 1.81327655208021e-05 9.40328339211132e-06 1.10323883130835e-06 9.85327876641759e-36 9.85327876641759e-36
"Shade.optim.D6.r33.Rdata" 6 28899.4842981742 14975.2880925644 30098.5761851288 194.661160158205 1.15619987681945 0.421091652772942 0.0889762024473691 0.0283830617386341 0.00624734129214021 2.22044604925031e-16 2.22044604925031e-16 1 0.999959812687249 3.52768476314096e-05 4.67926021235353e-06 2.0891598145873e-07 2.12589796149943e-08 1.02994585925465e-09 1.30108114342543e-36 1.30108114342543e-36
"Shade.optim.D6.r34.Rdata" 6 28486.6042764662 14768.8480817104 29685.6961634209 92.4944322810188 0.803817265297757 0.588257697519629 0.425320455279593 0.328948176792798 0.0984851340358843 2.22044604925031e-16 2.22044604925031e-16 1 0.999849123897273 7.55123435009643e-05 4.044254949956e-05 2.11415015052605e-05 1.26461478654791e-05 1.13356035576327e-06 5.76213911423789e-36 5.76213911423789e-36
"Shade.optim.D6.r35.Rdata" 6 28404.5965442877 14727.8442156211 29603.6884312423 119.366166185191 1.31120378475419 0.453041217426117 0.379054086432499 0.175931879188379 0.0481279526531382 2.22044604925031e-16 2.22044604925031e-16 1 0.999852533645997 0.000120646255983886 1.44028650674843e-05 1.0082676347474e-05 2.17201361795764e-06 1.62542986619294e-07 3.45982324077499e-36 3.45982324077499e-36
"Shade.optim.D6.r36.Rdata" 6 28835.7142968101 14943.4030918824 30034.8061837647 157.769494763586 0.936817588019917 0.615769541134631 0.32107707943955 0.0831509449055868 0.0534594807571265 2.22044604925031e-16 2.22044604925031e-16 1 0.999944977112259 3.52565737471209e-05 1.52323334890642e-05 4.14141394497338e-06 2.77756615288632e-07 1.14809944262321e-07 1.98066252503753e-36 1.98066252503753e-36
"Shade.optim.D6.r37.Rdata" 6 28532.8002970986 14791.9460920266 29731.8921840533 169.451311818655 1.08531322494689 0.712032262324336 0.362665161069746 0.0616231650545177 0.00120497848842562 2.22044604925031e-16 2.22044604925031e-16 1 0.999936612095957 4.10197292665191e-05 1.76555781521753e-05 4.58030369711407e-06 1.32242362900294e-07 5.05639725855595e-11 1.71697135797143e-36 1.71697135797143e-36
"Shade.optim.D6.r38.Rdata" 6 28286.2836389877 14668.6877629712 29485.3755259424 50.8202062180009 15.1239676862137 0.784790377615986 0.447539133613062 0.35606572629994 0.091455561789924 2.22044604925031e-16 2.22044604925031e-16 1 0.918330450791627 0.0813312825299607 0.000218994636386968 7.12177375488274e-05 4.50802673695127e-05 2.97403710754307e-06 1.75309959825294e-35 1.75309959825294e-35
"Shade.optim.D6.r39.Rdata" 6 28429.4386091106 14740.2652480326 29628.5304960652 96.0040059971831 1.2913527751177 0.685485832459972 0.496762978298519 0.327080854664848 0.0785375885136045 2.22044604925031e-16 2.22044604925031e-16 1 0.999729110087965 0.000180881198786458 5.09683522806222e-05 2.67671462401166e-05 1.16041644562164e-05 6.69050272073603e-07 5.34790985611916e-36 5.34790985611916e-36
"Shade.optim.D6.r4.Rdata" 6 28572.7394131095 14811.915650032 29771.8313000641 247.355459296019 18.8847884757162 0.945948280377919 0.378553119228685 0.126058157371161 0.0923937810563337 2.22044604925031e-16 2.22044604925031e-16 1 0.994187784983345 0.0057949497244335 1.4539859404531e-05 2.32851522065457e-06 2.58206595947684e-07 1.38711000240189e-07 8.01135310463694e-37 8.01135310463694e-37
"Shade.optim.D6.r40.Rdata" 6 28709.982518197 14880.5372025758 29909.0744051516 196.823222157255 1.1667770949071 0.812454547590773 0.348351435860279 0.210417983049152 0.0300199355164655 2.22044604925031e-16 2.22044604925031e-16 1 0.999943523793737 3.51397435073435e-05 1.7038091462891e-05 3.13226146381565e-06 1.14284808310075e-06 2.3261745905564e-08 1.27263319885981e-36 1.27263319885981e-36
"Shade.optim.D6.r41.Rdata" 6 28437.859348248 14744.4756176013 29636.9512352027 48.9448724967433 1.22987948360418 0.530640422867744 0.268792774582224 0.112343696979973 0.025266360380686 2.22044604925031e-16 2.22044604925031e-16 1 0.999215971908521 0.000630913874385754 0.000117447999863748 3.01356209721806e-05 5.26432129193184e-06 2.66274965446522e-07 2.05648438075526e-35 2.05648438075526e-35
"Shade.optim.D6.r42.Rdata" 6 28524.7713742945 14787.9316306245 29723.8632612491 305.084970259759 1.07198706272317 0.590884847572107 0.515277672448485 0.36622457979309 0.00861575789165046 2.22044604925031e-16 2.22044604925031e-16 1 0.999979608587536 1.23460663372829e-05 3.75107048100877e-06 2.85254278300485e-06 1.44093535263256e-06 7.97510649284975e-10 5.29699995081803e-37 5.29699995081803e-37
"Shade.optim.D6.r43.Rdata" 6 28789.2600234583 14920.1759552065 29988.3519104129 47.1263646037541 0.746095927514886 0.484659412526366 0.386353812411601 0.360037540489504 0.0319588205857488 2.22044604925031e-16 2.22044604925031e-16 1 0.999517782142898 0.000250525527900927 0.000105714838374427 6.7178925191323e-05 5.83388977802679e-05 4.59667855166904e-07 2.21892742552941e-35 2.21892742552941e-35
"Shade.optim.D6.r44.Rdata" 6 28356.003780205 14703.5478335798 29555.0956671597 51.4037814771235 1.44243068412444 1.03764809264975 0.81892266460006 0.332199620000645 0.00380519820627934 2.22044604925031e-16 2.22044604925031e-16 1 0.998511754345562 0.000786236042889825 0.000406877082306617 0.000253424632887678 4.17024247123241e-05 5.47164120013222e-09 1.86313144310243e-35 1.86313144310243e-35
"Shade.optim.D6.r45.Rdata" 6 28364.5846000257 14707.8382434902 29563.6764869803 49.5147300670127 19.0794562566353 0.723953557115215 0.605841677660792 0.328479378751621 0.132903627227915 2.22044604925031e-16 2.22044604925031e-16 1 0.870403033775937 0.12923601311947 0.000186068551667871 0.000130307633398442 3.83060865664887e-05 6.27083295988918e-06 1.7503786821553e-35 1.7503786821553e-35
"Shade.optim.D6.r46.Rdata" 6 28174.2837299097 14612.6878084322 29373.3756168643 124.950600630715 3.80128511908289 1.383391734764 0.960686740952848 0.430804291356189 0.0860104281453229 2.22044604925031e-16 2.22044604925031e-16 1 0.998881682487408 0.000924481540644933 0.000122441236317827 5.90474227208362e-05 1.18740095654061e-05 4.73303342981874e-07 3.15440755226724e-36 3.15440755226724e-36
"Shade.optim.D6.r47.Rdata" 6 28911.1364340173 14981.114160486 30110.2283209719 203.200157514232 0.894142139648382 0.248890380434998 0.131817409320478 0.0773552764057433 0.00139113536177864 2.22044604925031e-16 2.22044604925031e-16 1 0.999978571743361 1.93622462539186e-05 1.50023342159322e-06 4.20812040047459e-07 1.44918055400478e-07 4.68685366169106e-11 1.19405151546484e-36 1.19405151546484e-36
"Shade.optim.D6.r48.Rdata" 6 28506.011237381 14778.5515621678 29705.1031243357 348.665961401247 1.24816797362133 0.34316864861959 0.260755318965842 0.0478904946604338 0.0261464511593043 2.22044604925031e-16 2.22044604925031e-16 1 0.999985632452045 1.28150624651191e-05 9.68701264172686e-07 5.59295093772649e-07 1.88657164742395e-08 5.62341530966686e-09 4.05559994479532e-37 4.05559994479532e-37
"Shade.optim.D6.r49.Rdata" 6 28728.9406171044 14890.0162520295 29928.0325040591 53.3714908552499 1.0802253097402 0.677707003161374 0.284058773226836 0.11843981227892 0.0270497847440033 2.22044604925031e-16 2.22044604925031e-16 1 0.999395972275039 0.000409399797328997 0.000161139819598966 2.83097047719476e-05 4.92169103511164e-06 2.56712226248397e-07 1.72981387801663e-35 1.72981387801663e-35
"Shade.optim.D6.r5.Rdata" 6 28603.0579207094 14827.074903832 29802.1498076641 435.772890990945 0.602458589491676 0.548365453297166 0.171573045744542 0.00822856157278043 0.00367230570939482 2.22044604925031e-16 2.22044604925031e-16 1 0.999996349740642 1.91131556537103e-06 1.58350036804084e-06 1.55015853937586e-07 3.56554434147879e-10 7.10159091047574e-11 2.59632135953833e-37 2.59632135953833e-37
"Shade.optim.D6.r50.Rdata" 6 28872.2064088493 14961.6491479019 30071.2982958039 54.9582732104958 0.774011484144676 0.519679645584818 0.363426947301713 0.118875043004106 0.0258321948328182 2.22044604925031e-16 2.22044604925031e-16 1 0.999663722421305 0.000198281676994235 8.93838770898128e-05 4.37141488520497e-05 4.67701915505576e-06 2.20856603839845e-07 1.63180487193716e-35 1.63180487193716e-35
"Shade.optim.D6.r6.Rdata" 6 28346.7097789406 14698.9008329476 29545.8016658953 164.095748158263 1.13301575106553 0.953748522198715 0.590884028682173 0.289536374755645 0.174888099566432 2.22044604925031e-16 2.22044604925031e-16 1 0.999901339956257 4.7668818586189e-05 3.37777136641064e-05 1.29648350743409e-05 3.11292572510656e-06 1.1357506936532e-06 1.830808603779e-36 1.830808603779e-36
"Shade.optim.D6.r7.Rdata" 6 29168.3106126574 15109.701249806 30367.402499612 224.339444254768 1.03320148483873 0.302477646846964 0.0354574344669704 0.0106499922113762 0.00572087011101011 2.22044604925031e-16 2.22044604925031e-16 1 0.999976943841065 2.1210394716577e-05 1.81788028122873e-06 2.49800512556555e-08 2.25360235433292e-09 6.50283721238786e-10 9.79623417709486e-37 9.79623417709486e-37
"Shade.optim.D6.r8.Rdata" 6 28399.0787998951 14725.0853434249 29598.1706868497 177.909448026554 13.9578744661063 0.600729042757443 0.407797801114582 0.303592316397899 0.0928670653701283 2.22044604925031e-16 2.22044604925031e-16 1 0.993862879873937 0.00611740201635455 1.13314556502418e-05 5.22177560705602e-06 2.89407643770446e-06 2.70802013786663e-07 1.54813524063019e-36 1.54813524063019e-36
"Shade.optim.D6.r9.Rdata" 6 28691.1164592476 14871.1041731011 29890.2083462023 123.668154700207 0.667221994077509 0.524741938702633 0.270254222142491 0.20631585044661 0.00752445593268512 2.22044604925031e-16 2.22044604925031e-16 1 0.999945327316702 2.91072517262534e-05 1.80032969621299e-05 4.77535287558485e-06 2.78307995287605e-06 3.70178081521566e-09 3.22359850082932e-36 3.22359850082932e-36
"Shade.optim.D7.r1.Rdata" 7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Shade.optim.D7.r10.Rdata" 7 28441.6422807329 14746.3670838438 29648.7341676875 113.185728430887 3.56277636080673 2.07347212884931 1.19458769111083 0.647361669536353 0.585184185001141 0.296969541789614 2.22044604925031e-16 1 0.998498130002243 0.000989329683422956 0.00033508911430004 0.000111224378202368 3.2663135892043e-05 2.66900308947227e-05 6.87365504489212e-06 3.84276977759164e-36
"Shade.optim.D7.r11.Rdata" 7 28321.9540584539 14686.5229727043 29529.0459454086 37.6192440951071 6.148043892137 1.16983043409591 0.419935844917073 0.338052416980296 0.0941190937301382 0.0285618749498395 2.22044604925031e-16 1 0.972868680056453 0.0259841198885739 0.000940762340812674 0.000121227175395781 7.85601281812145e-05 6.08961121015268e-06 5.60799373035602e-07 3.38933536846671e-35
"Shade.optim.D7.r12.Rdata" 7 28489.695256809 14770.3935718818 29696.7871437636 44.5909765599683 2.33343860031046 0.901421520502833 0.455288556953057 0.290911821739178 0.0272473717408464 0.00801021789016199 2.22044604925031e-16 1 0.996716525824234 0.00272942048854675 0.00040731793756069 0.000103908520650827 4.2422907653745e-05 3.72157628477364e-07 3.2163725806237e-08 2.47148593137048e-35
"Shade.optim.D7.r13.Rdata" 7 28417.7813130402 14734.4365999974 29624.8731999949 38.6688984670163 9.76061369681726 0.621430610458059 0.416131481060436 0.355971831754379 0.0665464795820944 0.012623394610106 2.22044604925031e-16 1 0.939694836939541 0.0598711346078577 0.000242688123094261 0.000108823924403009 7.96332619607959e-05 2.78300130573789e-06 1.00141837542559e-07 3.09844427603519e-35
"Shade.optim.D7.r14.Rdata" 7 28613.4505035584 14832.2711952565 29820.542390513 23.0541334385744 5.7969569332912 1.08217149978322 0.468858064816142 0.172643632561868 0.00298186162202957 0.00155870891289416 2.22044604925031e-16 1 0.93817421897249 0.059317936820321 0.00206717894782297 0.000388033008232364 5.26122675466973e-05 1.5694983381779e-08 4.28860380712083e-09 8.70294702970106e-35
"Shade.optim.D7.r15.Rdata" 7 30365.9153504551 15708.5036187049 31573.0072374098 33.859126471336 9.2159863226257 1.74427738773667 0.00795942400778516 0.00385081502195318 0.00304708794137211 8.01754168221359e-05 2.22044604925031e-16 1 0.928729948153035 0.068805252680796 0.00246472830490515 5.1321723481387e-08 1.20127728661655e-08 7.5215600644855e-09 5.20739358691517e-12 3.99409510620619e-35
"Shade.optim.D7.r16.Rdata" 7 30101.4434795252 15576.2676832399 31308.5353664798 3.36339494441553 0.629113337561187 0.00531927608375309 0.00312261643994127 0.00210859951251303 0.00168240819863876 0.00120772896798564 2.22044604925031e-16 1 0.966192200205989 0.033803804260406 2.41664499290187e-06 8.32808361381547e-07 3.79748438443709e-07 2.41752261407345e-07 1.24579550492954e-07 4.21102911440345e-33
"Shade.optim.D7.r17.Rdata" 7 30155.5381615369 15603.3150242458 31362.6300484916 8.99505525183554 0.527489292860316 0.00460219054665687 0.00306270799253208 0.00224390708776461 0.0011617204746151 0.000871682056114757 2.22044604925031e-16 1 0.996572422063825 0.00342711352916103 2.60873753059122e-07 1.15534683237198e-07 6.20170258476791e-08 1.66228115507381e-08 9.35874051852111e-09 6.07269745875994e-34
"Shade.optim.D7.r18.Rdata" 7 28930.6120214329 14990.8519541937 30137.7039083875 273.177853243777 0.471196912036685 0.390656260694072 0.11377368590911 0.00725072777259769 0.00324435244604669 0.000965553512064044 2.22044604925031e-16 1 0.999994805502259 2.97516899675663e-06 2.04501428442869e-06 1.73456438342503e-07 7.04482108975841e-10 1.41046665255951e-10 1.24927907040713e-11 6.60674005063596e-37
"Shade.optim.D7.r19.Rdata" 7 29214.1167304555 15132.604308705 30421.2086174101 153.122436365844 0.424283249537865 0.402619979661684 0.0990838941865962 0.0449996079635426 0.0111022200304946 0.00187976619924559 2.22044604925031e-16 1 0.9999848982387 7.67763661299552e-06 6.91363464361231e-06 4.18718272708882e-07 8.63640977899143e-08 5.25696929546858e-09 1.50703539434465e-10 2.10279158796809e-36
"Shade.optim.D7.r2.Rdata" 7 28442.0125091374 14746.552198046 29649.1043960921 46.0062110380276 4.74802932094434 1.04118252294474 0.296800485881968 0.195877209877647 0.115507360041807 0.0185693372713522 2.22044604925031e-16 1 0.988895224661866 0.0105328070783696 0.00050649024376274 4.11572700390129e-05 1.79260731187731e-05 6.23356742273663e-06 1.61105420856374e-07 2.30355081030156e-35
"Shade.optim.D7.r20.Rdata" 7 28459.0297925139 14755.0608397342 29666.1216794685 66.6817022333568 1.11416970263353 0.614157753606231 0.311671009891189 0.122391753772697 0.0359837504617963 0.000565438752611576 2.22044604925031e-16 1 0.999610632429206 0.000279074528967684 8.4796395024592e-05 2.18378725782124e-05 3.36761028319424e-06 2.91092062952842e-07 7.1876786241377e-11 1.10840368793417e-35
"Shade.optim.D7.r21.Rdata" 7 28371.659457925 14711.3756724398 29578.7513448796 39.1300634542023 6.99202891367805 0.584554517930645 0.448752387221346 0.261371571925981 0.0536269485655062 0.0067779848357473 2.22044604925031e-16 1 0.968682295901112 0.0309290577296028 0.000216177405880089 0.000127401283091795 4.32192232838046e-05 1.81939262414955e-06 2.90644054841489e-08 3.11918195023766e-35
"Shade.optim.D7.r22.Rdata" 7 29085.5387464824 15068.3153167185 30292.630633437 243.790339164677 0.434761044233657 0.330049430426781 0.243206876477194 0.0518345613138885 0.00194390431948891 0.0006155235601643 2.22044604925031e-16 1 0.999993946397417 3.18028202224222e-06 1.83283075219344e-06 9.9521310920834e-07 4.52067454896487e-08 6.35790680121746e-11 6.37461190761221e-12 8.29554338088872e-37
"Shade.optim.D7.r23.Rdata" 7 28857.0093387219 14954.0506128382 30064.1012256765 162.154722519694 1.04310196475885 0.388304707844261 0.103741540975108 0.0373547337789671 0.0105423518832736 0.000374446005780529 2.22044604925031e-16 1 0.999952420918678 4.13783968269459e-05 5.73410241420736e-06 4.09284712057666e-07 5.30653978485974e-08 4.22663893599998e-09 5.33210309797442e-12 1.87499703090059e-36
"Shade.optim.D7.r24.Rdata" 7 29301.9173934542 15176.5046402044 30509.0092804089 15.2028340122673 0.263296671056815 0.0583799613835082 0.0167491032368292 0.0035889087909678 0.00299428651639243 0.000259045570514245 2.22044604925031e-16 1 0.999684100104345 0.000299850248820793 1.47414866637419e-05 1.21337989880108e-06 5.57106877188969e-08 3.87793375898018e-08 2.90245849637698e-10 2.13252498468737e-34
"Shade.optim.D7.r25.Rdata" 7 28352.5992169819 14701.8455519683 29559.6911039366 185.614394726567 1.41286979044359 0.92461262269382 0.470116470846523 0.297384889131745 0.0298848818513728 0.0149426498640238 2.22044604925031e-16 1 0.99990823991255 5.79350143434881e-05 2.48116974282928e-05 6.41427794251118e-06 2.56669718676578e-06 2.59202942085744e-08 6.48025477357413e-09 1.43092638324298e-36
"Shade.optim.D7.r26.Rdata" 7 29008.1312586559 15029.6115728053 30215.2231456105 36.5188482715698 1.04011683846154 0.277728806244299 0.11856498561021 0.0448292166114484 0.00985674502181545 0.00167962789537306 2.22044604925031e-16 1 0.999119611652692 0.000810489874563164 5.77863407291209e-05 1.05316458116362e-05 1.50558624512881e-06 7.27864240873578e-08 2.11353525620899e-09 3.69371846162451e-35
"Shade.optim.D7.r27.Rdata" 7 28754.118727848 14902.6053074013 29961.2106148026 54.6539205427205 32.7662265987483 2.12712354115724 0.4528770237081 0.287264638476436 0.0241154455611592 0.00105124098245369 2.22044604925031e-16 2 0.734733427934638 0.264082740253779 0.00111294213605716 5.04484389902503e-05 2.02979180443989e-05 1.43046665292701e-07 2.71826456657825e-10 1.21273973708018e-35
"Shade.optim.D7.r28.Rdata" 7 28728.9439896145 14890.0179382846 29936.0358765692 60.7436283957531 0.943295298007632 0.799397144376236 0.395145570767928 0.155579566013289 0.0229019162238761 0.0131176439709099 2.22044604925031e-16 1 0.999536805036727 0.000241041970814123 0.00017311014308807 4.22971949339598e-05 6.5569586015472e-06 1.42082625476751e-07 4.66132097515396e-08 1.33560421583788e-35
"Shade.optim.D7.r29.Rdata" 7 28511.5970803626 14781.3444836586 29718.6889673172 68.0421925112368 7.58219145969827 2.2024780008578 1.93855117911702 0.583934009322115 0.525082454822761 0.00904579534900801 2.22044604925031e-16 1 0.985794543732184 0.0122410678381508 0.00103288737666385 0.000800173848758906 7.26034655902678e-05 5.87063156364781e-05 1.74230156821623e-08 1.04980892900796e-35
"Shade.optim.D7.r3.Rdata" 7 29731.6924981976 15391.3921925761 30938.7843851522 43.5375241437796 1.2782924909651 0.0953969431533342 0.0204435369187864 0.00978566164090579 0.00221150665870801 0.000871863053560511 2.22044604925031e-16 1 0.999133625043798 0.000861304257489905 4.79694827693107e-06 2.20296799747701e-07 5.04750210326637e-08 2.5779389073801e-09 4.00675388643176e-10 2.59882220832355e-35
"Shade.optim.D7.r30.Rdata" 7 28462.4358184634 14756.763852709 29669.5277054181 99.104064815589 1.27668766804185 0.681425693849775 0.602946612551754 0.26550702822208 0.136873907928418 0.0110935733593351 2.22044604925031e-16 1 0.99974072411509 0.000165910462773134 4.72651954373704e-05 3.70051498355219e-05 7.17557141962306e-06 1.90697843602078e-06 1.25270083558213e-08 5.01862676973414e-36
"Shade.optim.D7.r31.Rdata" 7 28646.2364945725 14848.6641907636 29853.3283815272 46.2139973981139 13.7398075903887 2.2688350384343 0.671949363083593 0.171354059029022 0.102161955613929 0.025737094898267 2.22044604925031e-16 1 0.916562690273472 0.0810170462908285 0.00220912832812816 0.000193770739613836 1.26009676489762e-05 4.47912826510527e-06 2.84272043513052e-07 2.11590202718225e-35
"Shade.optim.D7.r32.Rdata" 7 28479.9594759453 14765.52568145 29687.0513629 81.6002555349207 2.02194855226063 0.868326934742374 0.363318742478395 0.186096798622915 0.10836275017622 0.0205687058259733 2.22044604925031e-16 1 0.999246496107001 0.000613521516699565 0.000113150412580331 1.98091208357307e-05 5.19717571926283e-06 1.76217742701034e-06 6.34897373422239e-08 7.39894923302374e-36
"Shade.optim.D7.r33.Rdata" 7 28850.7205126689 14950.9061998118 30057.8123996236 14.5950761468766 6.48860019369802 0.55169454879216 0.118312429177055 0.0546667793845406 0.00770467338997391 0.00473652051092099 2.22044604925031e-16 2 0.833920171679318 0.164821468456483 0.00119154139411347 5.4798982094716e-05 1.16992689890063e-05 2.32391487152611e-07 8.78275146780784e-08 1.9301550601001e-34
"Shade.optim.D7.r34.Rdata" 7 29943.3296791163 15497.2107830355 31150.421566071 22.6064562449926 0.270485873488367 0.0135054246631211 0.00362300117891468 0.00265032847476438 0.00101144017021135 0.000169485952722924 2.22044604925031e-16 1 0.999856461387469 0.000143140278427293 3.56852850470767e-07 2.56808640384036e-08 1.37427006330816e-08 2.00148839764895e-09 5.62004895771416e-11 9.64613047189576e-35
"Shade.optim.D7.r35.Rdata" 7 28297.1893290194 14674.140607987 29504.281215974 66.5431512821317 1.1117338625458 1.0288608779626 0.89522821010735 0.126491670588025 0.0434770978591446 0.015957502822565 2.22044604925031e-16 1 0.999297221476279 0.000278926399206132 0.000238891809142189 0.00018086539043125 3.61086963240196e-06 4.26588403847519e-07 5.74669055286252e-08 1.11267518642204e-35
"Shade.optim.D7.r36.Rdata" 7 28399.3354811091 14725.2136840319 29606.4273680638 56.0077965149438 2.63368219954287 0.654049076318471 0.507947757328698 0.297412858626836 0.0847676489262159 0.0350003418212461 2.22044604925031e-16 1 0.997545329403139 0.00220578105786055 0.000136036778656937 8.20490884250234e-05 2.81290554106494e-05 2.2850512333752e-06 3.89565274726441e-07 1.56789190163219e-35
"Shade.optim.D7.r37.Rdata" 7 28883.0443818886 14967.0681344216 30090.1362688432 64.1075351975856 1.7528460601129 0.457656564693831 0.276237324756418 0.0761117467770073 0.0132468503120156 0.0018866456171111 2.22044604925031e-16 1 0.999182085287809 0.000746988702298473 5.09220492394517e-05 1.85520197791259e-05 1.40841245893269e-06 4.26630340313958e-08 8.65380573835776e-10 1.1986901339425e-35
"Shade.optim.D7.r38.Rdata" 7 28273.0189416743 14662.0554143145 29480.1108286289 101.158300911999 12.3227403675778 1.41907882900116 0.947095634364269 0.424275987114103 0.0189573010486405 0.00479636081653868 2.22044604925031e-16 1 0.98508452554958 0.0146179018339054 0.000193857892209304 8.63491593795289e-05 1.73287545248609e-05 3.45958064163757e-08 2.21459409367597e-09 4.74625311831921e-36
